name,weighted_pv
飯豊まりえ,108775.9310966456
香取慎吾,36516.92875772229
香川照之,240874.50099249833
馬場ふみか,41600.20642055406
駒木根葵汰,15610.440468635872
駿河太郎,34082.583375373775
高岡早紀,33429.98360183503
高島彩,27502.680862886707
高島礼子,31086.42334295267
高嶋ちさ子,79034.92176784221
高杉真宙,130231.78397425596
高梨臨,84396.50401996866
高橋ひとみ,14429.728058029643
高橋みなみ,27538.19126680873
高橋メアリージュン,51008.89515115985
高橋一生,82975.94668019678
高橋光臣,17421.893214741816
高橋克典,80339.93722634106
高橋克実,16342.246377325157
高橋惠子,13400.024123339543
高橋文哉,237322.7186754938
高橋真麻,35452.41744518132
高橋英樹_(俳優),26865.013612476247
高橋茂雄,53255.716727132836
高田純次,27340.196604973247
高畑充希,49374.35821980416
高畑淳子,52071.76314537964
高良健吾,22447.912541653815
髙嶋政宏,33212.81873784423
髙橋ひかる,50625.2347650153
髙橋海人,96994.52157586714
鶴田真由,18590.21775101091
鷲見玲奈,50853.118383196874
麻生久美子,33226.73752187944
麻生祐未,28831.84936612335
黒島結菜,181624.08498518265
黒木瞳,35076.242027799846
黒木華,78629.71988902325
黒沢かずこ,11163.438607179245
黒羽麻璃央,45668.51017141451
黒谷友香,34739.84076289096
齋藤飛鳥,80871.4497428302
