name,weighted_pv
小西桜子,537.3852124702703
小西真奈美,788.4816931334345
小野花梨,18739.008637727908
小関裕太,1531.4111636269586
小雪_(女優),1619.5023274733335
尾上松也_(2代目),1775.4528703604183
尾野真千子,1845.0066466572737
山下健二郎,1270.1290041772238
山下智久,3191.5372691152884
山下美月,10203.308127943887
山中崇,737.3661846740381
山之内すず,612.2575526087372
山口まゆ_(女優),813.8243379710568
山口もえ,781.8096506403676
山口智充,1302.7027699003893
山口智子,1059.6779308361342
山口紗弥加,836.6401665667493
山崎弘也,1091.4268031263084
山崎紘菜,7607.605494660212
山崎育三郎,2226.032177755345
山崎静代,629.67573325925
山本美月,16650.884254809163
山本耕史,2799.1447697734543
山本舞香,3188.473089666913
山田優_(モデル),791.0037060735857
山田孝之,2284.1848873378453
山田杏奈,1580.3361919989986
山田涼介,3575.748046687395
山田真歩,1140.573882434126
山田裕貴,11274.898023297981
山里亮太,3063.388847581494
山﨑賢人,2172.6090357252383
岡副麻希,427.09098929512237
岡山天音,1282.6867759282618
岡崎紗絵,3337.882823109797
岡本夏美,640.7634717699959
岡本玲,2047.701997850992
岡村隆史,2289.497809705763
岡田准一,6698.962154783083
岡田圭右,2752.956646549386
岡田将生,1660.7814926526544
岡田結実,3044.887863102258
岩田剛典,1530.274809121491
岸井ゆきの,2520.43692143088
岸優太,4071.676836124743
岸本加世子,532.0083751988502
岸谷五朗,1253.2429713095726
岸部一徳,2389.078955571098
峰竜太,601.1809845251634
島崎和歌子,1289.8089489618308
島崎遥香,990.7420561633946
川口春奈,4985.506361198185
川島明,1663.7666298451118
川島海荷,1398.1364874848982
川平慈英,571.285446044002
川栄李奈,1939.6839088076993
川津明日香,2078.0884575537816
工藤美桜,2548.9899085280285
工藤阿須加,737.8833066852798
市原隼人,1922.897203703412
市川実日子,1651.9559103669812
市川猿之助_(4代目),3498.3388737036694
市川紗椰,4686.763354655487
市村正親,906.8149834964735
市毛良枝,476.81140792047904
常盤貴子,13264.095437778873
平子理沙,257.890510926144
平山浩行,730.1977672150201
平岡祐太,1310.8296424465323
平岩紙,662.8107450183862
平手友梨奈,2347.799582277189
平泉成,599.8312305588909
平祐奈,2320.777436674638
平野紫耀,9157.437158127057
広末涼子,2765.65533202074
広瀬すず,7881.21481836426
広瀬アリス,2905.245844614251
役所広司,1488.8481275245006
後藤輝基,769.2936664056216
徳永えり,987.366361368535
