word,coef
助け,-0.0
助,0.0
劣等,0.0
加賀谷,-0.0
加賀見,-0.0
加賀美,0.0
加賀,-0.0
加工,-0.0
加藤茶,-0.0
加茂,0.0
加納,0.0
加筆,0.0
加盟,0.0
加療,-0.0
加瀬,-0.0
加減,-0.0
加東,-0.0
劒岳,0.0
劇的,-0.0
前田,-0.0
前身,0.0
剣持,0.0
剣崎,0.0
剣客,0.0
剣士,0.0
剛力,-0.0
前髪,-0.0
前面,0.0
前進,-0.0
前述,-0.0
前説,0.0
剣豪,0.0
前記,-0.0
前者,-0.0
前置き,-0.0
前編,-0.0
前線,0.0
前科,-0.0
前略,-0.0
前畑,-0.0
前田建設,0.0
剣術,0.0
剣道,-0.0
劇映画,-0.0
創作,-0.0
劇団四季,-0.0
劇団,0.0
劇,0.0
創造,-0.0
創設,-0.0
創立,-0.0
創業,0.0
創刊,0.0
創価学会,-0.0
創世,0.0
剤,0.0
創,0.0
割烹,0.0
割引,-0.0
割合,-0.0
割り,-0.0
割,-0.0
副賞,0.0
副島,0.0
副作用,-0.0
千明,-0.0
千景,-0.0
合宿,-0.0
及川,-0.0
受け,0.0
取締役,0.0
取締,0.0
取材,-0.0
取扱,0.0
取得,0.0
取引,0.0
取り違え,-0.0
取り調べ,-0.0
取り組み,0.0
取り沙汰,0.0
取り扱い,-0.0
取り,0.0
叔父さん,0.0
叔父,-0.0
叔母,-0.0
収集,-0.0
収録,0.0
収納,0.0
収穫,-0.0
収益,0.0
受け答え,-0.0
受け身,0.0
受付,0.0
口上,-0.0
古,0.0
口論,0.0
口調,-0.0
口紅,-0.0
口笛,-0.0
口癖,-0.0
口数,-0.0
口座,0.0
口実,0.0
口,0.0
受信,0.0
叡,-0.0
叙勲,0.0
受験生,-0.0
受験,0.0
受講,-0.0
受診,-0.0
受胎,0.0
受章,0.0
受動,-0.0
収容,-0.0
収入,-0.0
収,-0.0
友梨,-0.0
友里,0.0
友部,-0.0
友達,0.0
友美,-0.0
友紀子,-0.0
友紀,0.0
友禅,0.0
友田,0.0
友永,-0.0
友情,0.0
双,-0.0
友彦,-0.0
友幸,-0.0
友子,0.0
友好,0.0
友和,-0.0
友人,-0.0
友也,-0.0
友一,-0.0
友だち,-0.0
友里恵,0.0
双六,-0.0
反響,0.0
反戦,-0.0
反面,0.0
反逆,0.0
反転,0.0
反論,-0.0
反省,0.0
反発,-0.0
反映,-0.0
反撃,0.0
反抗,-0.0
反応,0.0
双子,-0.0
反射,0.0
反対,0.0
反動,0.0
反乱,-0.0
双葉社,-0.0
双葉,-0.0
双紙,-0.0
双生児,-0.0
双方,0.0
古事記,0.0
古井,-0.0
古今,-0.0
右腕,0.0
号線,0.0
号泣,-0.0
号棟,-0.0
号外,0.0
号,-0.0
叶,0.0
右門,-0.0
右近,-0.0
右足,-0.0
右肩,-0.0
司,-0.0
右翼,0.0
右田,0.0
右手,0.0
右左,-0.0
右京,-0.0
右,0.0
史郎,0.0
史朗,0.0
史子,0.0
号館,0.0
司令,0.0
史,-0.0
各種,0.0
合唱,-0.0
合同,-0.0
合併,0.0
合作,-0.0
合体,-0.0
合コン,-0.0
合わせ,-0.0
合い言葉,0.0
合,-0.0
各社,-0.0
司会,0.0
各界,-0.0
各所,0.0
各局,0.0
各地,-0.0
各国,0.0
各務,0.0
司馬,-0.0
司郎,-0.0
司法,0.0
史上,-0.0
叱責,-0.0
古代,0.0
古本屋,-0.0
古見,0.0
古舘,0.0
古着,-0.0
古畑,-0.0
古田,0.0
古澤,0.0
古河,-0.0
古沢,0.0
古橋,-0.0
古書,0.0
古賀,-0.0
古手川,-0.0
古希,0.0
古市,-0.0
古巣,-0.0
古川,-0.0
古山,-0.0
古屋,-0.0
古参,0.0
古典,-0.0
古谷,0.0
古都,-0.0
叱咤,0.0
可能,-0.0
台風,0.0
台頭,0.0
台詞,0.0
台東,-0.0
台本,0.0
台所,0.0
台場,-0.0
台北,-0.0
台,0.0
可憐,0.0
句,-0.0
可奈子,-0.0
可奈,0.0
可哀想,-0.0
可,0.0
召喚,0.0
叫び,-0.0
叫,-0.0
只野,0.0
只,-0.0
友,0.0
又四郎,0.0
千晶,-0.0
又右衛門,-0.0
南方,-0.0
南座,-0.0
南平,0.0
南国,0.0
南原,0.0
南京,0.0
南中,0.0
南アフリカ,-0.0
南,0.0
協議,0.0
協定,0.0
協奏曲,0.0
協同,-0.0
協力,0.0
協会,-0.0
協,0.0
卓郎,0.0
卓球,-0.0
卓志,0.0
卓弥,0.0
卓哉,0.0
南条,-0.0
南極,-0.0
南極大陸,-0.0
南風,-0.0
単身,-0.0
単語,-0.0
単行本,0.0
単行,0.0
単純,0.0
単発,-0.0
単独,-0.0
単位,0.0
単,-0.0
南雲,-0.0
南沢,0.0
南郷,0.0
南部,0.0
南蛮,0.0
南紀,0.0
南米,-0.0
南田,-0.0
南海放送,-0.0
南海,-0.0
南波,-0.0
卓也,0.0
卓上,-0.0
卓,0.0
千紘,-0.0
千重子,-0.0
千里眼,0.0
千里子,0.0
千里,-0.0
千趣会,-0.0
千賀子,0.0
千賀,-0.0
千草,0.0
千絵,-0.0
千穂,-0.0
千香子,-0.0
千種,-0.0
千秋楽,0.0
千畝,0.0
千田,0.0
千波,-0.0
千歳,0.0
千栄子,-0.0
千本,-0.0
千曲川,0.0
千香,0.0
千鶴,0.0
卒業生,-0.0
半径,-0.0
卒,-0.0
卑弥呼,-0.0
半身,0.0
半蔵,0.0
半田,0.0
半生,0.0
半熟,-0.0
半沢,0.0
半次郎,0.0
半年,-0.0
千鶴子,-0.0
半平,-0.0
半島,-0.0
半分,-0.0
半兵衛,0.0
半ば,0.0
半,-0.0
午後,-0.0
午前,0.0
升,0.0
博,0.0
博之,0.0
博人,0.0
原島,-0.0
厨房,0.0
原野,0.0
原色,0.0
原稿,-0.0
原発,-0.0
原爆,-0.0
原点,-0.0
原案,0.0
原文,-0.0
原宿,0.0
厳,0.0
原子力,-0.0
原子,0.0
原型,-0.0
原因,-0.0
原告,-0.0
原口,-0.0
原動力,-0.0
原則,-0.0
原作,0.0
厩,0.0
厳密,-0.0
原,0.0
参戦,0.0
又兵衛,0.0
又八,0.0
参院,0.0
参議院,-0.0
参謀,-0.0
参観,0.0
参考,-0.0
参照,-0.0
参拝,0.0
参天製薬,0.0
厳格,-0.0
参勤交代,-0.0
参加,-0.0
参列,0.0
参上,0.0
参,0.0
去年,-0.0
去就,0.0
厳重,-0.0
厳選,-0.0
原付,-0.0
厚生,-0.0
博史,0.0
博昭,0.0
占拠,0.0
占い師,-0.0
占い,0.0
博雅,0.0
博覧,0.0
博美,-0.0
博物館,-0.0
博満,0.0
博樹,-0.0
博明,0.0
印,0.0
博文,-0.0
博徒,0.0
博学,-0.0
博子,-0.0
博多,0.0
博士,-0.0
博報堂,0.0
博品館,-0.0
博和,0.0
卯,-0.0
印刷,-0.0
厚木,-0.0
即日,0.0
厚子,-0.0
厚,0.0
厘,-0.0
厄年,0.0
卿,-0.0
卵,-0.0
却下,0.0
即興,-0.0
即答,-0.0
即座,-0.0
印税,-0.0
即席,-0.0
即位,-0.0
危険,0.0
危機一髪,0.0
危機,0.0
危惧,0.0
印象派,0.0
印象,-0.0
印籠,0.0
夕凪,0.0
夕子,-0.0
平が,-0.0
小夜子,-0.0
尋ね人,-0.0
尋,-0.0
尊重,0.0
尊敬,-0.0
将門,0.0
将軍,0.0
将棋,0.0
将校,-0.0
将来,0.0
将太,0.0
将人,-0.0
将,0.0
専門医,0.0
専門,-0.0
専科,-0.0
専用,0.0
専業,-0.0
専攻,0.0
専念,-0.0
専従,0.0
専属,-0.0
尋常,0.0
導,-0.0
導入,0.0
小吉,-0.0
小夏,0.0
小塚,-0.0
小堺,0.0
小型,-0.0
小坂,-0.0
小園,-0.0
小四郎,-0.0
小唄,0.0
小向,-0.0
小原,0.0
小,-0.0
小出,-0.0
小児,-0.0
小僧,-0.0
小五郎,0.0
小久保,0.0
小中学生,-0.0
小中学校,-0.0
小中,0.0
小・中学校,0.0
専務,-0.0
専修大学,-0.0
専修,-0.0
寺本,0.0
対岸,-0.0
対局,0.0
対処,0.0
対,-0.0
寺院,-0.0
寺西,-0.0
寺脇,-0.0
寺田,-0.0
寺沢,0.0
寺崎,0.0
対応,0.0
寺島,0.0
寺岡,0.0
寺尾,0.0
寺子屋,-0.0
寺内,-0.0
寺井,-0.0
寺,0.0
寸劇,0.0
寸前,0.0
対峙,-0.0
対戦,0.0
専任,-0.0
寿一,-0.0
専,-0.0
封鎖,-0.0
封印,-0.0
寿美子,0.0
寿明,-0.0
寿子,0.0
寿夫,0.0
寿命,0.0
寿司,-0.0
寿,0.0
対抗,-0.0
対馬,0.0
対面,0.0
対象,0.0
対談,0.0
対話,-0.0
対策,-0.0
対立,0.0
対照,-0.0
対決,-0.0
小夜,0.0
小太郎,-0.0
夕方,0.0
小学,-0.0
小規模,0.0
小西,-0.0
小菅,0.0
小笠原,0.0
小磯,-0.0
小石川,-0.0
小百合,-0.0
小畑,0.0
小町,0.0
小田桐,0.0
小田急電鉄,0.0
小田急,-0.0
小田嶋,-0.0
小田島,0.0
小田原,-0.0
小田切,-0.0
小物,-0.0
小牧,0.0
小瀬,0.0
小澤,-0.0
小湊,-0.0
小説,0.0
小谷,-0.0
小豆島,0.0
小鹿,0.0
尚之,0.0
尚,0.0
少林寺拳法,-0.0
少年,0.0
少尉,-0.0
少将,0.0
少女,0.0
少佐,0.0
小麦,-0.0
小鳥,-0.0
小路,0.0
小雪,0.0
小雨,-0.0
小関,0.0
小金井,0.0
小野田,-0.0
小野寺,-0.0
小野,0.0
小遣い,-0.0
小道具,0.0
小清水,0.0
小浦,0.0
小津,-0.0
小岩,0.0
小日向,-0.0
小料理,-0.0
小指,-0.0
小心,-0.0
小平,0.0
小川,0.0
小島,-0.0
小峰,-0.0
小岩井,-0.0
小山田,0.0
小春,0.0
小山内,0.0
小山,-0.0
小屋,-0.0
小寺,-0.0
小宮山,0.0
小室,-0.0
小学館,0.0
小学生,-0.0
小学校,0.0
小早川,-0.0
小暮,-0.0
小泉,-0.0
小梅,-0.0
小沼,-0.0
小河,-0.0
小沢,0.0
小池,-0.0
小次郎,-0.0
小橋,-0.0
小樽,-0.0
小椋,0.0
小森,-0.0
小栗上野介,0.0
小木,0.0
小栗,0.0
小柳,-0.0
小柄,-0.0
小枝,0.0
小林,-0.0
小松原,-0.0
小松,0.0
小村,-0.0
小杉,-0.0
寮,0.0
寫眞,0.0
審議,0.0
審査,0.0
宮村,-0.0
宮本,0.0
宮木,-0.0
宮崎放送,-0.0
宮崎,-0.0
宮島,0.0
宮子,0.0
宮城野,-0.0
宮城,-0.0
宮坂,-0.0
宮地,-0.0
宮園,-0.0
宮古島,-0.0
宮原,0.0
宮前,0.0
宮内,-0.0
宮下,-0.0
宮,0.0
室長,0.0
室町,0.0
室田,-0.0
宮殿,0.0
宮沢,0.0
宮治,0.0
家,0.0
家庭,-0.0
家宝,-0.0
家宅,-0.0
家出,-0.0
家具,0.0
家光,-0.0
家元,0.0
家事,0.0
家なき子,0.0
宵,0.0
宮澤,-0.0
宴会,-0.0
宴,0.0
害虫,-0.0
宮野,0.0
宮里,0.0
宮部,0.0
宮迫,0.0
宮脇,0.0
宮田,-0.0
室生,0.0
室岡,-0.0
室内,-0.0
実演,0.0
実花,-0.0
実習,-0.0
実績,-0.0
実相寺,-0.0
実用,0.0
実生活,-0.0
実現,0.0
実物,0.0
実父,0.0
実況,-0.0
実話,0.0
実母,0.0
実業之日本社,-0.0
実業,-0.0
実施,0.0
実感,0.0
実弟,0.0
実家,-0.0
実子,0.0
実姉,-0.0
実行,0.0
実質,0.0
室伏,0.0
宣之,-0.0
室井,0.0
室,0.0
宣誓,0.0
宣言,-0.0
宣行,0.0
宣教師,-0.0
宣彦,0.0
宣告,0.0
宣伝,-0.0
宣,-0.0
実践,-0.0
客観,-0.0
客船,-0.0
客演,-0.0
客席,0.0
客室,0.0
客員,0.0
客,0.0
実験,-0.0
実録,0.0
家康,0.0
家族,-0.0
家業,-0.0
富子,-0.0
富澤,0.0
富沢,0.0
富江,0.0
富永,0.0
富樫,-0.0
富川,0.0
富島,-0.0
富岡,0.0
富山,0.0
富夫,0.0
富田林,-0.0
富士重工業,0.0
富士通ゼネラル,-0.0
富士通,-0.0
富士見,-0.0
富士山,-0.0
富士子,-0.0
富士夫,0.0
富士写真フイルム,-0.0
富士フイルム,-0.0
富田,-0.0
富美,0.0
富久,-0.0
寝ずの番,-0.0
審判,0.0
審,-0.0
寧々,0.0
寧,0.0
實,-0.0
寡黙,-0.0
寝起き,-0.0
寝泊まり,0.0
寝台,0.0
寛解,0.0
富美男,-0.0
寛美,-0.0
寛治,0.0
寛平,-0.0
寛子,-0.0
寛之,0.0
寛,-0.0
富野,0.0
富豪,0.0
富良野,0.0
富士,-0.0
富,0.0
家系,0.0
容姿,0.0
宿泊,-0.0
宿敵,-0.0
宿坊,0.0
宿命,-0.0
容赦,-0.0
容貌,0.0
容認,-0.0
容疑,0.0
容子,-0.0
容,0.0
寂聴,-0.0
家電,0.0
家路,0.0
家賃,0.0
家訓,-0.0
家計,0.0
家裁,-0.0
家臣,-0.0
家老,-0.0
家紋,-0.0
宿題,0.0
寄,0.0
密着,0.0
寅次郎,-0.0
密林,0.0
密度,0.0
密室,-0.0
密告,-0.0
密会,-0.0
密やか,0.0
密か,0.0
密,0.0
寅泰,0.0
寅吉,0.0
寄り,-0.0
寅,-0.0
寄贈,0.0
寄稿,0.0
寄生虫,-0.0
寄生,-0.0
寄席,-0.0
寄付,-0.0
寄与,0.0
寄り道,0.0
尚人,-0.0
尚史,0.0
尚子,0.0
崇拝,-0.0
工業,0.0
工房,-0.0
工学部,-0.0
工学,-0.0
工夫,-0.0
工場,-0.0
工務,-0.0
工作,0.0
工事,0.0
工,-0.0
巣窟,0.0
巣,0.0
巡礼,0.0
巡演,-0.0
巡業,-0.0
巡り,-0.0
巡,0.0
州立,0.0
州,-0.0
川野,0.0
川辺,0.0
工芸,-0.0
工藤,0.0
左,0.0
左遷,-0.0
巨大,-0.0
巨塔,-0.0
巨匠,0.0
巨人軍,-0.0
巨人,-0.0
巨乳,-0.0
巧み,-0.0
巧,0.0
左門,-0.0
左近,-0.0
左京,0.0
左足,0.0
左衛門,-0.0
左腕,0.0
左脳,-0.0
左翼,0.0
左目,0.0
左手,0.0
左右,-0.0
左利き,-0.0
川越,0.0
川谷,-0.0
川西,-0.0
嶋,0.0
川上,-0.0
川,0.0
巖,0.0
巌流島,-0.0
巌,0.0
嶽,-0.0
嶺,0.0
嶋田,-0.0
嶋村,0.0
嵯峨野,-0.0
川久保,0.0
嵯峨,0.0
嵐,-0.0
崩壊,0.0
崖っぷち,0.0
崖,-0.0
崔,-0.0
崑,0.0
崎谷,0.0
崎山,0.0
川中,0.0
川井,0.0
川藤,-0.0
川本,0.0
川端,0.0
川畑,0.0
川田,0.0
川瀬,-0.0
川澄,-0.0
川渕,0.0
川添,0.0
川柳,-0.0
川村,-0.0
川平,-0.0
川内,-0.0
川嶋,0.0
川崎,0.0
川島,0.0
川尻,-0.0
川奈,-0.0
川合,0.0
川口,0.0
川原,-0.0
川北,-0.0
巨悪,-0.0
巨泉,-0.0
巨流,0.0
師範,-0.0
帰国,-0.0
帰り道,-0.0
帰り,-0.0
帰,-0.0
帯広,0.0
帯同,-0.0
帯刀,0.0
帯,0.0
席,-0.0
師弟,0.0
帰省,-0.0
師匠,0.0
師事,-0.0
師,-0.0
帝都,0.0
帝王,0.0
帝国ホテル,0.0
帝国,0.0
帝劇,0.0
帝京大学,-0.0
帰宅,0.0
帰還,-0.0
帝,-0.0
帽子,0.0
平,-0.0
干支,0.0
幣,-0.0
幡,0.0
幕間,-0.0
幕末,0.0
幕張,0.0
幕,-0.0
幅,-0.0
帽,-0.0
帰郷,0.0
常陸,0.0
常連,0.0
常識,0.0
常葉,0.0
常磐,0.0
常盤薬品工業,0.0
常田,-0.0
常務,0.0
常,0.0
帝京,0.0
帖,0.0
巨額,-0.0
巻き,0.0
市制,-0.0
市内,-0.0
市兵衛,0.0
市井,-0.0
市ヶ谷,0.0
民営,0.0
巻頭,0.0
巻末,0.0
巻子,-0.0
巻,-0.0
市場,-0.0
巷説,0.0
巷,0.0
巴,0.0
巳,-0.0
己,0.0
差別,-0.0
差し入れ,-0.0
差,-0.0
巫女,0.0
市原,0.0
市子,-0.0
希美,0.0
布団,0.0
希林,-0.0
希望,0.0
希少,-0.0
希子,-0.0
希,0.0
帆,0.0
布袋,0.0
布施,-0.0
布川,-0.0
布,-0.0
市川,0.0
市長,0.0
市郎,0.0
市販,-0.0
市議会,0.0
市立,-0.0
市町村,-0.0
市民,-0.0
市橋,-0.0
市役所,0.0
崎,-0.0
崇史,0.0
尚希,0.0
崇,-0.0
山下,-0.0
山上,-0.0
山一證券,0.0
山,-0.0
履物,-0.0
履歴,-0.0
層,0.0
展開,-0.0
展覧,-0.0
展示,-0.0
展望,-0.0
展,0.0
屏風,0.0
屍,-0.0
屋根裏,0.0
屋根,0.0
屋敷,-0.0
屋外,-0.0
屋号,-0.0
屋台,0.0
屋内,0.0
山中,0.0
山中湖,0.0
山之内,0.0
山奥,-0.0
山崎製パン,-0.0
山崎,-0.0
山岸,0.0
山岳,0.0
山岡,0.0
山尾,-0.0
山寺,0.0
山室,0.0
山女,-0.0
山城,0.0
山之内製薬,-0.0
山咲,-0.0
山吹,-0.0
山名,-0.0
山口朝日放送,-0.0
山口放送,0.0
山口,-0.0
山内,0.0
山元,-0.0
山倉,-0.0
屋代,-0.0
屋久島,-0.0
屋上,-0.0
尺,0.0
尾形,0.0
尾張,-0.0
尾崎,-0.0
尾島,-0.0
尾,-0.0
尽力,-0.0
尼崎,-0.0
尼,0.0
尻,-0.0
就職,0.0
尾田,0.0
就活生,0.0
就活家,-0.0
就活,0.0
就寝,-0.0
就任,0.0
尚美,0.0
尚樹,-0.0
尚文,-0.0
尚弥,-0.0
尾根,0.0
尾美,0.0
屋,0.0
居候,0.0
届け,-0.0
届,0.0
屈辱,0.0
屈指,0.0
居酒屋,-0.0
居眠り,-0.0
居心地,-0.0
居場所,-0.0
居合,0.0
居住,-0.0
尾花,-0.0
居,-0.0
屁,0.0
局長,0.0
局員,0.0
局,-0.0
尾高,-0.0
尾関,0.0
尾野,0.0
尾道,-0.0
山嶺,0.0
山川,-0.0
山形,-0.0
岩瀬,0.0
岸和田,0.0
岸井,0.0
岸,0.0
岳志,0.0
岳人,0.0
岳,-0.0
岬,0.0
岩谷,0.0
岩男,0.0
岩渕,0.0
岸田,0.0
岩淵,0.0
岩永,-0.0
岩槻,0.0
岩松,-0.0
岩村,0.0
岩本,0.0
岩手,0.0
岩崎,-0.0
岩城,0.0
岸川,0.0
岸谷,0.0
岩切,0.0
島崎,-0.0
峻,-0.0
島野,-0.0
島谷,-0.0
島袋,-0.0
島田,0.0
島津,-0.0
島根,0.0
島村,-0.0
島本,-0.0
島原,0.0
岸辺,-0.0
島々,-0.0
島,0.0
峰岸,-0.0
峰子,-0.0
峰,0.0
峯田,0.0
峯岸,-0.0
峯,0.0
峠,-0.0
岩国,0.0
岩倉,0.0
山手,0.0
山神,0.0
山路,0.0
山賀,-0.0
山谷,-0.0
山菜,0.0
山荘,0.0
山脈,0.0
山脇,0.0
山縣,0.0
山科,-0.0
山県,-0.0
山道,0.0
山王,-0.0
山猫,-0.0
山瀬,-0.0
山河,-0.0
山椒魚,-0.0
山梨,-0.0
山根,-0.0
山村,0.0
山本,0.0
山辺,0.0
山里,-0.0
岩井,0.0
岡島,0.0
岩下,0.0
岩,-0.0
岡野,0.0
岡部,0.0
岡田,0.0
岡江,-0.0
岡林,-0.0
岡村,-0.0
岡崎,-0.0
岡山,-0.0
山野,0.0
岡,-0.0
岐阜,-0.0
山頂,0.0
山際,0.0
山陽放送,-0.0
山陽,0.0
山陰放送,0.0
山陰,-0.0
山野辺,-0.0
実妹,-0.0
実在,0.0
実力,-0.0
大河原,0.0
大震災,-0.0
大隈,0.0
大陸,0.0
大阪芸術大学,0.0
大阪環状線,-0.0
大阪城ホール,-0.0
大阪城,-0.0
大阪ガス,0.0
大阪,0.0
大関,-0.0
大門,-0.0
大金,-0.0
大量,-0.0
大野,-0.0
大里,0.0
大道寺,0.0
大道具,-0.0
大道,0.0
大造,-0.0
大迫,0.0
大輝,-0.0
大須,0.0
大騒ぎ,-0.0
大高,-0.0
天下分け目,-0.0
天地人,0.0
天地,-0.0
天国,-0.0
天和,0.0
天保,0.0
天使,0.0
天体,-0.0
天井,-0.0
天久,0.0
天下,0.0
大鳥,-0.0
天上,-0.0
天ぷら,0.0
天,-0.0
大黒,0.0
大麻,0.0
大鹿,0.0
大鶴,-0.0
大鵬薬品工業,0.0
大鵬,0.0
大輔,-0.0
大賞,-0.0
大賀,-0.0
大熊,-0.0
大病,0.0
大畑,0.0
大町,-0.0
大田黒,-0.0
大田原,0.0
大田,0.0
大王製紙,-0.0
大王,0.0
大物,-0.0
大火,0.0
大相撲,-0.0
大瀧,0.0
大澤,-0.0
大漁,0.0
大滝,0.0
大海,0.0
大浦,0.0
大津,-0.0
大洗,-0.0
大洋,-0.0
大発見,-0.0
大石,0.0
大貫,0.0
大臣,-0.0
大豆,0.0
大谷,-0.0
大西,-0.0
大衆,0.0
大蛇,0.0
大藪,-0.0
大蔵,0.0
大葉,-0.0
大船,-0.0
大腿,-0.0
大社,0.0
大腸,-0.0
大胆,0.0
大老,-0.0
大罪,-0.0
大統領,0.0
大竹,0.0
大空,0.0
大福,0.0
大神,-0.0
天城,-0.0
天堂,0.0
天声,0.0
太鼓,0.0
失意,0.0
失恋,0.0
失,-0.0
夫役,0.0
夫婦,-0.0
夫妻,0.0
夫人,-0.0
夫,0.0
太鼓判,-0.0
太陽光,0.0
失敗談,-0.0
太陽,-0.0
太閤,0.0
太郎,0.0
太賀,0.0
太秦,-0.0
太田出版,-0.0
太朗,0.0
太平洋戦争,-0.0
太平洋,0.0
失敗,0.0
失明,0.0
太川,-0.0
奇跡,-0.0
奈津,0.0
奈月,-0.0
奈子,-0.0
奈央,0.0
奈保子,0.0
奈々美,-0.0
奈々子,0.0
奈,-0.0
奇蹟,0.0
奇数,0.0
失格,-0.0
奇抜,0.0
奇想天外,0.0
奇妙,-0.0
奇人,-0.0
奇々怪々,0.0
奇,-0.0
奄美,-0.0
失踪,0.0
失礼,-0.0
太平,0.0
太宰,0.0
天外,-0.0
天海,0.0
天真爛漫,-0.0
天皇,0.0
天璋院,-0.0
天王寺,0.0
天王,0.0
天狗,0.0
天然,-0.0
天満,0.0
天涯,0.0
天津,0.0
天秤,0.0
天気,-0.0
天文,-0.0
天才,-0.0
天性,0.0
天心,0.0
天平,0.0
天宮,0.0
天守,0.0
天女,-0.0
天神,-0.0
天空,-0.0
太字,-0.0
天間,0.0
太夫,-0.0
太助,-0.0
太刀,-0.0
太一郎,-0.0
太一,0.0
太,0.0
天龍,0.0
天魔,0.0
天馬,0.0
天野,0.0
天竜,0.0
天道,0.0
天谷,-0.0
天誅,0.0
天草,0.0
天花,0.0
天職,-0.0
天羽,0.0
天竺,-0.0
天童,0.0
大沼,-0.0
大河内,-0.0
奈津美,-0.0
大河ドラマ,0.0
夜遊び,0.0
夜逃げ,-0.0
夜話,-0.0
夜行,0.0
夜空,0.0
夜汽車,-0.0
夜桜,-0.0
夜更け,0.0
夜曲,-0.0
夜明け,-0.0
夜店,-0.0
夜回り,-0.0
夜叉,0.0
夜光,-0.0
夜会,-0.0
夜中,0.0
夜ふかし,0.0
夜,0.0
多香子,0.0
多額,-0.0
多面,0.0
夜間,-0.0
夜食,-0.0
夢,-0.0
大下,0.0
大仏,0.0
大人気,0.0
大人,0.0
大井川,-0.0
大井,0.0
大二郎,0.0
大事,-0.0
大久保,-0.0
大丸,0.0
大丈夫,0.0
夢中,-0.0
大リーグ,0.0
大みそか,0.0
大々的,-0.0
大,0.0
夢野,-0.0
夢路,0.0
夢見,0.0
夢幻,-0.0
夢子,0.0
多重,-0.0
多趣味,0.0
多賀城,0.0
外傷,-0.0
外科,0.0
外為,-0.0
外村,-0.0
外山,-0.0
外国,-0.0
外商,-0.0
外務省,-0.0
外務,-0.0
外出,0.0
外側,0.0
外見,-0.0
外伝,-0.0
外交,0.0
外事,0.0
外,-0.0
夕食,-0.0
夕陽,-0.0
夕焼け,-0.0
夕暮れ,0.0
夕日,-0.0
外苑,-0.0
外道,0.0
多聞,0.0
多恵子,-0.0
多美子,-0.0
多美,-0.0
多発,0.0
多田,0.0
多用,-0.0
多様,-0.0
多方面,-0.0
多数,0.0
多摩,0.0
多恵,-0.0
外食,-0.0
多忙,-0.0
多彩,0.0
多岐川,0.0
多岐,-0.0
多大,0.0
多喜,-0.0
多佳子,-0.0
多く,0.0
多,0.0
大会,-0.0
大伴,0.0
大佐,0.0
大役,-0.0
大政,0.0
大抵,0.0
大手町,0.0
大手,0.0
大戦,-0.0
大我,0.0
大成,-0.0
大悟,-0.0
大御所,-0.0
大庭,0.0
大日本帝国,0.0
大幸,0.0
大平,0.0
大幅,0.0
大帝,0.0
大差,0.0
大工,0.0
大川,0.0
大崎,0.0
大島,0.0
大文字,0.0
大映,-0.0
大岡越前守,-0.0
大森南,0.0
大河,0.0
大沢,0.0
大江戸,0.0
大江,0.0
大正製薬,0.0
大正,-0.0
大橋,-0.0
大樹,-0.0
大槻,0.0
大森,-0.0
大晦日,0.0
大根,-0.0
大柄,0.0
大林,0.0
大東建託,0.0
大東,-0.0
大村,0.0
大杉,-0.0
大木,0.0
大月,-0.0
大岩,-0.0
大岡,0.0
大体,-0.0
大助,-0.0
大和,0.0
大名,0.0
大吉,-0.0
大叔父,-0.0
大友,0.0
大原,-0.0
大半,-0.0
大化,0.0
大勢,0.0
大前,0.0
大和田,0.0
大切,-0.0
大分朝日放送,-0.0
大内,-0.0
大八,-0.0
大全,-0.0
大倉,-0.0
大使館,0.0
大使,0.0
大作,0.0
大和ハウス,0.0
大和証券,-0.0
大山,0.0
大嫌い,-0.0
大尉,0.0
大将軍,-0.0
大将,0.0
大家,0.0
大宮,-0.0
大安,-0.0
大学院,-0.0
大学生,-0.0
大学,0.0
大好き,-0.0
大喜,0.0
大変,-0.0
大声,-0.0
大塚製薬,0.0
大塚,0.0
大場,0.0
大城,-0.0
大垣,0.0
大型,-0.0
大坂,0.0
奈津子,0.0
奈穂子,-0.0
実写,-0.0
孝好,0.0
宇都宮,0.0
宇賀,0.0
宇田川,0.0
宇田,-0.0
宇津木,-0.0
宇津井,0.0
宇治,0.0
宇梶剛,0.0
宇崎竜童,0.0
宇崎,0.0
宇宙船,0.0
宇宙,0.0
宇多,0.0
宇喜多,-0.0
宇和島,-0.0
宇佐見,0.0
宇佐美,0.0
宅間,-0.0
宅配,-0.0
宅急便,-0.0
宅,-0.0
宇野,-0.0
守,0.0
守り,0.0
安倍晴明,-0.0
安室,-0.0
安定,-0.0
安子,-0.0
安堂,0.0
安城,-0.0
安吾,0.0
安原,0.0
安兵衛,0.0
安全,-0.0
安倍,0.0
守備,-0.0
安住,-0.0
安井,-0.0
安らか,-0.0
守谷,0.0
守護神,0.0
守護,-0.0
守衛,0.0
守山,0.0
守屋,0.0
學,-0.0
孫悟空,-0.0
孫娘,0.0
季子,0.0
学,0.0
孤高,0.0
孤独,0.0
孤島,-0.0
孤城,0.0
孤児,0.0
孤,0.0
季節はずれ,0.0
季節,-0.0
季刊,0.0
学会,-0.0
季,0.0
孝雄,0.0
孝行,-0.0
孝治,0.0
孝明,0.0
孝志,-0.0
孝彦,-0.0
孝弘,0.0
孝平,0.0
学び,-0.0
学位,0.0
孫,0.0
学級,-0.0
学院,-0.0
学長,-0.0
学部,0.0
学費,-0.0
