name,weighted_pv
上川隆也,101464.99231654148
上戸彩,116548.20153295653
上田晋也,61121.68550730391
上白石萌歌,193904.26965882123
上白石萌音,259182.62074566554
上野樹里,123352.18733018772
与田祐希,101750.77337854833
中丸雄一,106173.08625918906
中井貴一,126527.63729701622
中尾明慶,122028.83115243311
中居正広,262933.8308178655
中山秀征,69148.55636903839
中山美穂,161661.8928476347
中島セナ,5586.414696166812
中島健人,145053.60027695665
中島裕翔,137221.17992270918
中川大志_(俳優),380916.7159672278
中川翔子,166772.63326045527
中村ゆり,323159.6711973982
中村ゆりか,45765.22863652904
中村アン,168095.12599909471
中村俊介,28755.352608097844
中村倫也,204801.645690825
中村勘九郎_(6代目),49159.349252744374
中村獅童_(2代目),69557.568469172
中村隼人,1362.9528115555966
中村雅俊,66730.3436404164
中村静香,75186.9752025731
中条あやみ,172890.10094063752
中田圭祐,24127.083609309404
中谷美紀,80634.9938299902
中越典子,44042.4949381476
丸山桂里奈,81348.6051397378
丸山隆平,29963.292982933464
久保田紗友,68075.30716133153
久本雅美,43381.85574952132
久間田琳加,77644.64392319552
乙葉,41488.96083738328
亀梨和也,72550.39366237223
二宮和也,199422.00668165614
二階堂ふみ,92905.94202718021
井ノ原快彦,99138.8123292517
井上咲楽,87457.21274394899
井上真央,261792.8352834668
井上祐貴,59365.20487323232
井之脇海,223908.77696845753
井川遥,118871.33581920016
井手上漠,94627.03363153593
井本彩花,47977.794885204974
井桁弘恵,218937.45469301828
井森美幸,34785.83660910563
井浦新,137532.0113022096
今井翼,48337.91694808257
今田美桜,202980.81449557538
今田耕司,79496.7126622692
今野浩喜,45495.77274476968
仲村トオル,71725.28083982816
仲里依紗,204596.06839112725
仲野太賀,176541.79300994411
仲間由紀恵,124716.49768560323
伊原六花,147934.08728316124
伊原剛志,40653.547467436
伊武雅刀,62709.33445323497
伊沢拓司,96782.71570550457
伊藤あさひ,14520.025872762555
伊藤歩,107259.39767429349
伊藤沙莉,236737.34555308867
伊藤淳史,47627.009480843204
伊藤英明,198825.49496463564
伊野尾慧,58196.77790396383
伊集院光,94603.74634838747
佐々木希,96219.48422477226
佐々木蔵之介,87637.9360464794
佐久間由衣,477260.43296254444
佐藤二朗,101640.19819159518
佐藤健_(俳優),330216.3953812369
佐藤勝利,94761.09875683457
佐藤大樹_(ダンサー),35700.96672079479
佐藤寛太,68007.72555108198
佐藤栞里,127299.9576878763
佐藤浩市,98509.27861120865
佐藤玲,1924.4881564165082
佐藤隆太,33113.93264173188
佐野ひなこ,49993.88440476736
佐野勇斗,120218.89476789598
佐野史郎,61187.519957542536
余貴美子,58813.546140382845
倉科カナ,117237.07564494525
優木まおみ,36467.61717989823
優香,58984.9230324629
光浦靖子,52366.326446820734
光石研,66857.53223874938
児嶋一哉,41392.30344500899
八嶋智人,33474.68082843224
八木莉可子,174308.58879929048
六平直政,28403.803768514415
六角精児,85351.91800836634
内山理名,77396.63048607558
内村光良,87199.5903752982
内田有紀,281107.6329300189
内田理央,108501.58335434408
内藤剛志,64525.38263519594
内野聖陽,89790.08855779732
出口夏希,109620.28424534954
出川哲朗,90393.6709810925
別所哲也,45126.20875755276
前田敦子,103209.29686207983
前野朋哉,22465.6824995167
劇団ひとり,85186.67457729991
加瀬亮,51371.529310708895
加藤小夏,77230.67599894345
加藤浩次,106668.19393049956
加藤清史郎,81040.4264259593
加藤諒,44278.681875314076
勝俣州和,37947.62216198066
勝地涼,67594.19233166822
勝村政信,50298.77212862035
北乃きい,125466.12414773351
北大路欣也,106162.45351205242
北山宏光,46277.13512779903
北川景子,233667.4817572406
北斗晶,52547.50938074398
北村一輝,196563.927484493
北村匠海,215710.75767347816
北村有起哉,109844.24890622268
千原ジュニア,69684.43778099587
千秋_(タレント),77106.88882419375
千葉雄大,109865.79587656242
千鳥_(お笑いコンビ),193056.6535775841
南原清隆,59925.56073993711
南果歩,95698.18411287901
南沙良,201153.89235362943
南沢奈央,53002.924091480316
南野陽子,80595.59343308357
博多華丸・大吉,125569.5029599978
厚切りジェイソン,38315.61024511352
原日出子,87523.51451042027
原沙知絵,40212.10201005291
原田泰造,44681.93724615209
原田知世,90894.5268222869
原田美枝子,277866.26382570615
原田龍二,109859.06797902977
原菜乃華,179881.78227751487
又吉直樹,62944.9841895841
及川光博,96133.17915174204
友近,47948.469677582645
反町隆史,142591.96609946823
古川優奈,185444.76309389362
古川琴音,172995.69888732187
古川雄大,98199.08507740889
古川雄輝,44493.75605343267
古田新太,63117.3618014488
古畑星夏,58412.0185027978
古舘伊知郎,46724.91638531996
吉岡秀隆,354704.9446001528
吉岡里帆,183460.53705909458
吉川愛,249308.4858014062
吉川晃司,244389.8743049415
吉村崇,58477.429817013865
吉永小百合,130606.02945148031
吉沢亮,298745.6420357167
吉瀬美智子,94446.60612888081
吉田羊,99766.97198893591
吉田美月喜,9107.941977786999
吉田莉桜,5834.163994761517
吉田鋼太郎,51162.05262353328
吉谷彩子,216479.48732679128
吉高由里子,307400.04938488477
名倉潤,119659.37855355837
名取裕子,58367.01504908612
向井康二,187304.26004114855
向井理,96451.43038986836
吹石一恵,116654.97978121696
吹越満,37405.38425301186
和久井映見,64009.82329104888
和牛_(お笑いコンビ),52495.54529127167
和田アキ子,108264.76534470476
哀川翔,108403.20246676495
唐沢寿明,57950.64279597335
四千頭身,75643.80665259075
国仲涼子,66095.07328420863
国分太一,42810.83728426838
國村隼,58367.59568767815
土屋アンナ,56838.920901775695
土屋太鳳,318893.3009236759
土村芳,52642.06311137951
土田晃之,33386.98371648065
坂ノ上茜,46973.26906242058
坂上忍,51592.61640456611
坂下千里子,45111.33411898296
坂井真紀,46628.6909255286
坂口健太郎,176034.7803600395
坂東龍汰,229093.03303164785
城島茂,44038.624008692546
城田優,56426.53755733837
堀内健,28332.144488001104
堀内敬子,45753.899277453114
堀田真由,324943.3234887767
堀田茜,79983.18941545658
堂本光一,121078.34446383068
堂本剛,161913.43761970152
堤真一,86540.44063084443
堺正章,67881.14169298751
堺雅人,102007.97760786094
塚地武雅,49861.27218712261
塚本高史,80882.03897917159
壇蜜,53897.23923473095
夏川結衣,69599.06039130759
夏帆,338993.1889930406
夏木マリ,57849.251778852304
夏菜,48980.22273510984
多部未華子,113713.19153287969
大久保佳代子,77172.54030326764
大倉孝二,29960.439786930594
大倉忠義,75901.99822262302
大原櫻子,47417.549829387
大友花恋,90387.734831463
大地真央,110666.31460547027
大坂なおみ,109436.67229223087
大塚寧々,169467.99661245133
大島優子,139124.54605172534
大島美幸,31818.7617028459
大政絢,50712.60472678416
大森南朋,168914.96185390383
大沢あかね,54839.033026361416
大沢たかお,71968.8251921627
大泉洋,215018.25961045147
大竹しのぶ,70391.16504706827
大谷亮平,68576.62586301063
大谷翔平,626723.0547346186
大野いと,29682.529032089657
天海祐希,119547.3273143105
天野ひろゆき,53004.79002072256
太田光,69137.3398817628
奈緒,257800.76053399345
奥平大兼,16048.589769929433
奥田瑛二,84170.68538906879
奥貫薫,59169.08044308788
妻夫木聡,196509.03438292013
宇垣美里,68122.98100677806
宇多田ヒカル,186756.8663137999
宇梶剛士,83550.5092741644
宇賀なつみ,74221.19815611
安めぐみ,24360.392564581267
安田成美,41544.87773317811
安田章大,61225.123058212455
安田美沙子,43886.050221484285
安田顕,144936.55420190823
安藤サクラ,295595.5278810536
安達祐実,119274.40545475027
室井滋,40445.879146151405
宮世琉弥,275836.7312344622
宮崎美子,38457.23730778184
宮川大輔_(タレント),58415.23626365008
宮本信子,64435.97690758212
宮本茉由,45745.39457478841
宮根誠司,40331.851263907774
宮沢りえ,139548.86705947568
宮沢氷魚,237585.239754793
宮澤エマ,347376.24023903644
宮﨑あおい,137692.43618427956
富田望生,47271.10208020842
富田靖子,59243.720958639686
寺島しのぶ,135841.53390670932
寺島進,42266.873618804166
寺田心,137236.51378428537
寺脇康文,99210.94370014938
小倉優子,50140.136472099184
小宮浩信,25952.522881862533
小宮璃央,70515.42300441078
小峠英二,71435.25855705651
小嶋陽菜,83849.44287441374
小川紗良,19582.883125238797
小手伸也,43554.68626726215
小日向文世,51318.00383925192
小松菜奈,179081.08137447666
小林聡美,58320.56154078485
小林薫,60354.301948978355
小栗旬,234509.85638288947
小池徹平,63506.56328146768
小池栄子,159023.9349587338
小泉孝太郎,124420.52762779716
小澤征悦,83500.32180387781
小瀧望,66537.09575230059
小籔千豊,63237.619233602614
小芝風花,351150.5365369255
小西桜子,18528.96044460224
小西真奈美,36269.18402215611
小野花梨,171255.4334924774
小関裕太,64897.68095098528
小雪_(女優),117968.28975874069
尾上松也_(2代目),99781.16980557451
尾野真千子,66956.46760701988
山下健二郎,45350.202742314665
山下智久,177415.157413396
山下美月,166042.95359364682
山中崇,84743.55292177094
山之内すず,53557.05875844169
山口まゆ_(女優),23527.015139214844
山口もえ,70685.97350810793
山口智充,62677.47916225351
山口智子,53167.97008854267
山口紗弥加,42799.10894010698
山崎弘也,39083.715565466286
山崎紘菜,256661.8544125937
山崎育三郎,102962.6057366244
山崎静代,61102.211284738885
山本美月,159607.86018101082
山本耕史,269744.7830400362
山本舞香,177778.92473698198
山田優_(モデル),79713.36129642332
山田孝之,112112.78921792451
山田杏奈,135735.6578021121
山田涼介,192365.83671075953
山田真歩,21552.16976167894
山田裕貴,402337.21323108114
山里亮太,100055.06488910194
山﨑賢人,243314.9814549001
岡副麻希,37390.181132315534
岡山天音,65551.47854765918
岡崎紗絵,155896.06483596738
岡本夏美,25207.518093666335
岡本玲,40473.894048888294
岡村隆史,90324.97237498865
岡田准一,195161.7798887087
岡田圭右,46787.13935368428
岡田将生,147217.78480468027
岡田結実,58478.32995887557
岩田剛典,123146.29667936289
岸井ゆきの,294911.6216262539
岸優太,199353.0300479134
岸本加世子,28502.956660994652
岸谷五朗,52014.2700944555
岸部一徳,93904.04927851824
峰竜太,27436.598788353625
島崎和歌子,83605.5526771103
島崎遥香,73080.78121386765
川口春奈,439421.8411010057
川島明,115568.0280213779
川島海荷,96954.14683518316
川平慈英,78208.47304104343
川栄李奈,138542.63354735248
川津明日香,45811.09918610197
工藤美桜,116676.72896308619
工藤阿須加,100228.09756356392
市原隼人,123791.40111413744
市川実日子,76157.89646184653
市川猿之助_(4代目),113876.54215267592
市川紗椰,79271.97407741289
市村正親,87598.16870686885
市毛良枝,25292.64385320536
常盤貴子,144345.0910365162
平子理沙,45526.948366987155
平山浩行,28192.652789427342
平岡祐太,61386.07686181804
平岩紙,32761.591603729117
平手友梨奈,249271.38000488238
平泉成,31283.003488105725
平祐奈,119764.56250312069
平野紫耀,562083.435454867
広末涼子,130813.3061557394
広瀬すず,260372.14999692765
広瀬アリス,146456.04801734645
役所広司,62588.71444644879
後藤輝基,34830.26881534736
徳永えり,73485.59247841788
志尊淳,61306.702409475176
志田彩良,64070.34146023138
志田未来,140690.6721925647
恒松祐里,138378.5902122961
恵俊彰,47867.69934147656
成海璃子,55040.06852660255
成田凌,60973.97897782944
戸塚純貴,61479.61460025271
戸次重幸,109288.61581385463
戸田恵子,162294.5817692068
戸田恵梨香,263878.31814319873
戸田菜穂,79311.13237848265
所ジョージ,79035.95309907012
押切もえ,38256.8475400382
指原莉乃,97566.22274751242
斉藤由貴,107379.69749038131
斎藤工,90047.0654995672
新井恵理那,199314.26300437667
新垣結衣,205430.07762561692
新川優愛,132425.154575133
新木優子,186811.6378988089
新田真剣佑,290246.2854842073
日村勇紀,132043.82554017802
早見あかり,113646.91179873307
明石家さんま,165139.38071678806
星野源,170240.3980331393
春日俊彰,72420.2019383763
春風亭昇太,72994.23932710294
有吉弘行,159658.87480946427
有岡大貴,55199.01017868594
有村架純,295980.3697556946
有田哲平,75077.14467290818
望月歩,73217.3201759048
朝日奈央,157326.63226540497
朝比奈彩,105267.35548847303
木南晴夏,217704.11072804118
木村カエラ,66486.69005699955
木村佳乃,114932.54191174498
木村多江,88916.16375412204
木村拓哉,422095.5605991777
木村文乃,266030.826670734
木村昴,257611.79977811864
木梨憲武,62743.66734603502
本上まなみ,48145.39152417604
本仮屋ユイカ,150842.34789696813
本木雅弘,62349.08069240067
本田望結,153507.05038674772
本田翼,150375.22062051753
本郷奏多,71757.2237192753
杉咲花,121962.57192450493
杉本哲太,46581.65466294746
杉本彩,27581.595673604617
杉浦太陽,50188.35182619305
杉野遥亮,286579.9374944627
杏_(女優),257278.68909490382
村上佳菜子,21166.33507759744
村上信五,45053.94347911235
村上知子,19379.851337634784
村上虹郎,261105.20251892493
東山紀之,81838.75970847727
東野幸治,59576.530948264095
松たか子,107192.02934266963
松下奈緒,84099.39552753203
松下洸平,234643.96542634076
松下由樹,66335.87543448749
松丸亮吾,66255.9705769927
松井愛莉,64215.63260376563
松井玲奈,89338.26113881615
松坂慶子,103502.29530641204
松坂桃李,224617.62363505346
松山ケンイチ,101363.49803351786
松岡修造,46867.44073300397
松岡昌宏,61151.537086921955
松岡茉優,156480.7000741951
松島花,32882.15093000735
松嶋尚美,44305.527798552626
松嶋菜々子,164847.77077080953
松平健,177484.06998888886
松本まりか,179236.3780716227
松本人志,144666.0412494572
松本伊代,55885.73860254407
松本幸四郎,10968.658088073324
松本潤,157268.55913435863
松本穂香,87004.90107380186
松本若菜,477052.06038500444
松村北斗,227321.59167001548
松田るか,41613.977650701025
松田翔太,69841.89416820867
松田聖子,157752.29283644084
松田龍平,78892.55412237572
松重豊,306789.5018836434
松雪泰子,128286.58320133376
松風理咲,11340.728478956215
板垣李光人,390791.8586971062
板垣瑞生,57878.16874445378
板尾創路,45694.01126379577
板谷由夏,89452.50235526604
林修,51720.91417234202
林遣都,154768.01420618352
柄本佑,171663.8688432825
柄本明,94059.06805117302
柄本時生,89518.14881367933
柏木由紀,100474.96661358925
染谷将太,159037.4425139305
染野有来,9895.251061726824
柳ゆり菜,50968.45539299426
柳原可奈子,27076.231951937058
柳楽優弥,110597.85550895853
柳沢慎吾,46614.12547968913
柳葉敏郎,69874.73561958285
柴咲コウ,393717.00147784804
柴田理恵,23097.99961811781
栗山千明,108535.41535340878
桃井かおり,90399.31028582477
桐山漣,102964.87618384171
桐谷健太,62460.869929126646
桐谷美玲,98984.69804440037
桑田佳祐,226936.96950532505
桜井ユキ,181958.3809275002
桜井日奈子,73068.41698704258
桜庭ななみ,61225.18691664812
桜田ひより,274539.00267760747
桜田通,51833.89844856674
梅沢富美男,56361.186433698276
森七菜,160866.24739779707
森口瑤子,133423.12644751032
森尾由美,73814.98642905017
森山未來,62327.17898861512
森崎ウィン,194948.6206793824
森川葵,113412.5039793482
森星,51114.197581565495
森泉,80514.01686640663
森田想,7984.548893088962
森田望智,77416.18306032103
森絵梨佳,15375.499016100855
森高千里,129054.03322837014
椎名桔平,52522.60446928318
椿鬼奴,37869.92308270772
榊原郁恵,142986.88253432472
榮倉奈々,130692.60377755287
樋口可南子,32130.429950749454
横山だいすけ,45502.22309460652
横山裕,104635.46776125886
横浜流星,194461.8459856155
横澤夏子,42284.49825915754
横田真悠,115808.96905283096
橋本マナミ,59669.80476493834
橋本愛_(1996年生),132585.99119690724
橋本環奈,378439.4821386799
檀れい,122331.27926869028
櫻井海音,109588.29393670999
櫻井翔,148275.208360029
武井壮,59554.23330519774
武田梨奈,40141.44219684678
武田玲奈,88687.79831743412
武田鉄矢,74277.74023617335
毎熊克哉,42642.31877549888
比嘉愛未,175422.82634272208
水原希子,85425.75554705459
水川あさみ,88169.62534722107
水谷果穂,39949.39654381388
水谷豊,171940.90396779162
水野真紀,62791.5785296721
水野美紀,97225.81154802322
永作博美,214556.67493108072
永山瑛太,79006.82925004968
永山絢斗,79452.73258929032
永瀬廉,345683.9707544969
永瀬正敏,48939.956773745704
永野芽郁,236021.1089828455
江口のりこ,120550.46102149555
江口洋介,95414.67562145359
池松壮亮,113994.27218010524
池田エライザ,298314.9539458445
池田美優,203129.64770973724
池脇千鶴,41749.8569138052
池間夏海,20054.750110848065
沢口靖子,104642.00445424362
沢村一樹,117945.4131275545
河北麻友子,81029.62215079456
河合優実,45428.382001549566
河合郁人,59090.120520223485
泉澤祐希,62832.07250332835
泉里香,112224.82764393078
波瑠,133447.14748719323
津田健次郎,418010.50722726015
津田寛治,57060.086732389915
浅利陽介,58016.5472877982
浅川梨奈,77376.4547182525
浅田真央,57268.10283553885
浅田美代子,31786.384458742083
浅田舞,38573.88074290479
浅野ゆう子,62226.70216092225
浅野忠信,179224.249674841
浜田雅功,202462.36898405585
浜辺美波,237300.22580393826
浜野謙太,38367.092001218356
深川麻衣,57972.64359683265
深津絵里,82227.32260831249
深田恭子,93250.87834543039
清原果耶,323796.4305158895
清水ミチコ,24956.26783508687
清水尋也,44041.561750765155
清野菜名,223071.2949573068
渋谷凪咲,93343.23041715402
渡辺いっけい,55489.58130700957
渡辺えり,34648.654890119746
渡辺大知,98125.48954149913
渡辺満里奈,31734.331580850056
渡辺直美,77387.24656701121
渡辺真起子,24163.45091034771
渡辺謙,200623.96152460825
渡邊圭祐,57791.14435928193
渡部篤郎,56689.6444075909
温水洋一,23258.930907234524
満島ひかり,403918.5803998779
満島真之介,122735.83209627171
溝端淳平,62270.174805700706
滝川クリステル,53963.10495844771
滝沢カレン,122354.26733442985
滝藤賢一,107177.56241320031
澤部佑,59350.346241870946
濱正悟,57245.142199430935
濱田マリ,33381.166987292614
濱田岳,122457.47163338662
濱田龍臣,55175.983495766166
瀧内公美,106001.95371893885
瀧本美織,111238.41428951302
瀬戸康史,208377.66557736252
瀬戸朝香,56054.482025632395
片寄涼太,318919.0601511924
片山友希,77355.32558962614
片岡愛之助_(6代目),39415.264865554855
片平なぎさ,52000.76479756714
片桐はいり,60144.010303382966
片桐仁,35159.425950227705
犬飼貴丈,123037.15794265177
玉城ティナ,113026.90484510141
玉山鉄二,41440.18161581922
玉木宏,116803.946086214
玉森裕太,160191.2022089041
生瀬勝久,51622.58746672201
生田斗真,136842.28966791995
生田絵梨花,188232.65956055783
生見愛瑠,199746.4526074351
生駒里奈,172862.29705216168
田中みな実,137915.51070263705
田中卓志,151332.96893024654
田中圭,144094.51004640348
田中将大,225608.6962507124
田中律子,56605.66160915671
田中直樹_(お笑い芸人),40901.39095478451
田中美佐子,53572.36072853927
田中裕二,11317.304291764065
田中要次,30591.48087473354
田中道子,204654.00497724858
田中麗奈,43626.97080609097
田村淳,82532.45086734429
田辺桃子,104889.73800006128
田辺誠一,79233.92304012385
田鍋梨々花,7895.12903467303
町田啓太,300877.09232763894
當真あみ,212666.7456657141
白濱亜嵐,64018.14047344204
白石美帆,42435.03960156883
白石聖,75741.8864595737
白石麻衣,113053.67616182628
百田夏菜子,141820.06650686267
的場浩司,39837.402176657604
皆藤愛子,102881.43962992141
益若つばさ,38926.51061682675
目黒蓮,1013435.624336636
相武紗季,71229.16978709534
相葉雅紀,104648.73361127517
眞島秀和,88510.09103062465
眞栄田郷敦,317225.4241890468
眞鍋かをり,63899.06283335223
真木よう子,113373.39156995282
真矢ミキ,55887.4390849933
真飛聖,152519.29214979662
矢作穂香,75624.72809245148
矢本悠馬,55457.83835934346
矢沢永吉,141679.65531756004
矢田亜希子,116645.63142615178
矢部浩之,53158.128410303296
知念侑李,61524.90127599731
知花くらら,26279.159664092313
石丸幹二,53591.8434479258
石井杏奈_(E-girls),73999.63757162698
石原さとみ,160897.18396322397
石原良純,61604.64062516201
石塚英彦,32689.670690570238
石川恋,71830.05791094937
石橋貴明,94028.51554036686
石橋静河,206483.6073687743
石田ひかり,84847.73087021527
石田ゆり子,138863.89951801425
石田ニコル,30540.420872471357
石野真子,68326.42355695758
磯山さやか,72479.58538533188
磯村勇斗,117800.79159351272
磯野貴理子,44587.78742631619
神宮寺勇太,153498.6440439838
神尾楓珠,174814.16213082522
神木隆之介,156099.4635748924
神田正輝,46050.39469157715
祷キララ,18724.06324470169
福原遥,566667.5132679315
福地桃子,177090.53019097203
福士蒼汰,94287.18012519521
福山雅治,273160.89501075726
福本莉子,130080.93175244209
福澤朗,23738.854178651665
秋元梢,48105.8824242572
秋山竜次,52307.83291567293
秋田汐梨,23902.006350730528
稲垣吾郎,61074.41997906893
稲森いずみ,75929.8408967151
稲葉友,54751.73351944212
窪田正孝,101943.66651396092
竜星涼,255867.30646167582
竹下景子,43905.58187263406
竹中直人,51093.54238173553
竹内涼真,138294.2241450736
竹野内豊,137210.02351381845
笑福亭鶴瓶,97974.97509313414
笛木優子,43466.69009767147
笠松将,63298.98435693755
笹野高史,56267.75273988248
筧利夫,51807.879024255126
筧美和子,85765.23985547906
箭内夢菜,136757.70390850573
篠原涼子,187256.59987464192
米倉れいあ,8917.511716179743
米倉涼子,96227.81927760076
紗栄子,100004.44588308682
細田佳央太,63113.24518527754
紺野まひる,49466.266320145456
紺野彩夏,78917.97985334364
紺野美沙子,37774.17106757585
結木滉星,242259.81175906528
綾瀬はるか,197745.7381498016
綾野剛,170665.8653701149
織田裕二,69876.96762011955
美村里江,110304.13119264778
羽生結弦,129493.00232862738
羽田美智子,57460.17085569606
羽鳥慎一,85168.68839640928
臼田あさ美,53706.24258472584
舘ひろし,79076.18692590957
船越英一郎,54171.992295923636
芋生悠,33150.5235619679
芦田愛菜,262163.516601554
芳根京子,126318.24022515964
若月佑美,61217.21135173649
若村麻由美,111501.80139241535
若林正恭,84717.15731357268
茅島みずき,47306.127532961786
草刈正雄,90801.99626972417
草刈民代,22162.166182114743
草彅剛,173971.76881316816
荒川良々,33409.312507674294
荒木飛羽,108591.99116962607
莉子_(モデル),50829.57294089112
菅田将暉,288901.3265224222
菅野美穂,87209.22759495431
菅野莉央,66269.28480972267
菊池桃子,103880.08662874045
菊池風磨,232608.3428882257
菜々緒,168605.7460506712
萩原みのり,51842.86244581765
萩原利久,94178.2684449123
萬波ユカ,2358.207951132542
萬田久子,39608.4159173523
葵わかな,81546.47122295848
蒔田彩珠,59827.643190535375
蒼井優,126296.68153215779
蓮佛美沙子,73910.55064769782
薬丸裕英,27039.347742886992
薬師丸ひろ子,97475.72026395444
藤ヶ谷太輔,168506.74732206803
藤井流星,59562.83260602165
藤井隆,54265.6842889005
藤原さくら,91236.4608307359
藤原大祐,56223.1710295567
藤原竜也,119691.48376992947
藤原紀香,58736.414446445226
藤岡弘、,130527.67308119687
藤木直人,83820.25514196407
藤本美貴,129690.67639405673
藤森慎吾,83048.74595044923
藤田ニコル,94517.12884266142
藤田弓子,17511.768790613656
藤野涼子,43750.33072831396
蛯原友里,62399.0922789237
西島秀俊,273632.34220327256
西村まさ彦,47613.910949549776
西田尚美,52597.341958313664
西田敏行,92926.87339279131
西畑大吾,121552.58119257621
西野七瀬,120828.9636862811
要潤,33878.619281334235
見上愛,62482.23540602404
観月ありさ,94261.10483213187
角田晃広,45532.30971116051
設楽統,84639.62218570452
谷まりあ,142345.14908074445
谷原章介,118935.82001068433
豊嶋花,72275.69899567471
豊川悦司,78981.98192725312
財前直見,145600.7100424735
貫地谷しほり,65576.64102251423
貴島明日香,228670.48863550986
賀来千香子,82037.8758530721
賀来賢人,190622.87271372805
赤楚衛二,485747.7580815424
趣里,242991.62756133243
足立梨花,136338.62662666017
辺見えみり,38771.48455125688
近藤春菜,50698.80533048377
速水もこみち,61060.20106792989
道枝駿佑,200478.13310041
遠藤憲一,63417.512624666495
遠藤章造,41620.15715726536
遼河はるひ,38907.1486300397
郷ひろみ,207069.61222878398
酒井美紀,60756.55098379222
酒井若菜,72152.12941737208
醍醐虎汰朗,116837.53519053901
重岡大毅,82040.14415627044
野村周平,125178.15609409008
野村萬斎,56421.57100521559
野間口徹,43863.47907806914
金子ノブアキ,59560.087278224644
金子大地,142639.06830671293
鈴木ゆうか,34908.70667259617
鈴木京香,80791.56653485009
鈴木亮平_(俳優),193876.95326668135
鈴木仁_(俳優),33292.14922370186
鈴木伸之,206034.3365346784
鈴木保奈美,135257.13215133917
鈴木奈々,39716.046163538296
鈴木梨央,45674.83062908786
鈴木浩介_(俳優),66152.419942574
鈴木砂羽,76195.65222292177
鈴木福,133324.82725769532
鈴鹿央士,617950.7600648127
錦織圭,75464.85377962801
錦鯉_(お笑いコンビ),297183.2267109296
長井短,41490.178536319065
長嶋一茂,124406.86050120465
長澤まさみ,249937.67281347787
長谷川京子,64635.75010317035
長谷川博己,71206.63553906057
門脇麦,226000.77259125287
間宮祥太朗,131102.09508023172
関口メンディー,88520.8591967827
関根勤,45151.52990630938
関水渚,104618.67810065093
阿佐ヶ谷姉妹,103725.52997578612
阿部サダヲ,82535.37301243011
阿部寛,161937.55776115495
陣内孝則,41206.43499225401
陣内智則,73679.53970793473
霜降り明星,110939.64039266582
青木崇高,56114.17566466149
青柳翔,43383.545700296956
音尾琢真,69991.73385478622
須藤理彩,98939.82909413667
須賀健太,79768.10840388965
風吹ジュン,113891.9565825455
風間俊介,156990.19810420417
飯尾和樹,54380.8419426068
飯豊まりえ,251401.5521010286
香取慎吾,88079.27088380647
香川照之,540690.5849179525
