name,burst_count,sentiment_mean,news_count,pop_diff,aware_diff
山里亮太,11,0.7962962962962963,54,0.3000000000000007,-0.09999999999999432
山﨑賢人,9,0.7777777777777778,27,1.6999999999999993,1.9000000000000057
岡副麻希,12,1.0,17,-0.9000000000000004,-3.1999999999999957
岡山天音,10,0.7777777777777778,36,0.20000000000000018,6.200000000000003
岡崎紗絵,13,0.8333333333333334,24,-1.3000000000000007,-0.7000000000000011
岡本夏美,2,,0,0.20000000000000007,1.6999999999999997
岡本玲,10,0.9285714285714286,28,0.2999999999999998,0.0
岡村隆史,3,0.8333333333333334,12,-2.5,0.8999999999999915
岡田准一,7,0.9230769230769231,13,4.100000000000001,2.299999999999997
岡田圭右,15,0.86,50,-0.1999999999999993,0.9000000000000057
岡田将生,7,0.84375,32,-1.4000000000000021,3.5999999999999943
岡田結実,14,0.95,20,0.40000000000000036,-0.29999999999999716
岩田剛典,9,0.9722222222222222,36,-6.199999999999999,-1.7000000000000028
岸井ゆきの,18,0.9180327868852459,61,3.4000000000000004,7.599999999999998
岸優太,10,0.8235294117647058,51,4.099999999999998,5.499999999999993
岸本加世子,6,0.6666666666666666,3,3.7,-1.8000000000000114
岸谷五朗,10,0.9166666666666666,12,0.09999999999999964,1.0999999999999943
岸部一徳,3,1.0,2,2.8000000000000007,1.8999999999999915
峰竜太,9,1.0,8,-1.1000000000000005,1.0999999999999943
島崎和歌子,13,0.8888888888888888,18,2.3000000000000007,0.0
島崎遥香,8,0.7333333333333333,15,0.9000000000000004,-1.1000000000000014
川口春奈,9,0.9523809523809523,42,6.0000000000000036,2.799999999999997
川島明,15,0.7413793103448276,58,2.3000000000000007,0.8999999999999915
川島海荷,7,0.7272727272727273,22,-0.1999999999999993,-0.29999999999999716
川平慈英,9,1.0,20,-0.6999999999999993,3.8999999999999915
川栄李奈,10,0.8809523809523809,42,0.6000000000000014,2.0
川津明日香,9,0.8181818181818182,22,0.0,0.20000000000000018
工藤美桜,23,0.9591836734693877,49,0.0,2.0999999999999996
工藤阿須加,16,0.8461538461538461,13,-3.5,-2.0999999999999943
市原隼人,13,0.9333333333333333,60,4.600000000000001,4.6000000000000085
市川実日子,4,1.0,6,0.0,2.5
市川猿之助_(4代目),14,0.8823529411764706,34,-3.3000000000000007,-0.6999999999999886
市川紗椰,18,0.9047619047619048,21,0.9000000000000004,0.10000000000000142
市村正親,11,0.8846153846153846,26,0.5999999999999996,4.1000000000000085
市毛良枝,8,1.0,4,1.799999999999999,0.0
常盤貴子,7,0.9166666666666666,12,1.7000000000000028,0.8999999999999915
平子理沙,16,0.9393939393939394,33,-1.4,-2.0
平山浩行,8,1.0,3,0.8999999999999995,5.100000000000001
平岡祐太,9,1.0,14,1.2000000000000002,3.8999999999999986
平岩紙,12,0.96,25,-1.4000000000000004,1.2000000000000028
平手友梨奈,4,0.8148148148148148,27,-3.0,1.7999999999999972
平泉成,7,0.75,8,0.0,-0.5
平祐奈,15,0.9607843137254902,51,1.4,0.8999999999999986
平野紫耀,6,0.7586206896551724,29,8.0,6.700000000000003
広末涼子,14,1.0,31,2.6000000000000014,-0.29999999999999716
広瀬すず,6,1.0,24,3.1999999999999957,-1.4000000000000057
広瀬アリス,7,0.8888888888888888,27,-4.0,0.5
役所広司,3,0.7894736842105263,19,-1.8999999999999986,0.5
後藤輝基,11,0.5,4,1.6999999999999993,3.3999999999999915
徳永えり,7,1.0,11,-0.8999999999999999,-2.6999999999999993
志尊淳,4,0.5789473684210527,19,0.6999999999999993,2.4000000000000057
志田彩良,9,1.0,20,1.4,2.0999999999999996
志田未来,14,0.9473684210526315,38,-0.9000000000000021,3.700000000000003
恒松祐里,12,1.0,19,2.6999999999999997,2.200000000000001
恵俊彰,5,0.0,1,0.5,2.299999999999997
成海璃子,9,0.9444444444444444,18,-0.10000000000000142,-0.29999999999999716
成田凌,4,1.0,5,-2.0,-2.1999999999999957
戸塚純貴,8,0.9615384615384616,26,-1.6,0.0
戸次重幸,13,1.0,14,-1.6999999999999993,-0.5
戸田恵子,7,1.0,17,1.6999999999999993,-0.8999999999999915
戸田恵梨香,10,0.8571428571428571,21,-2.200000000000003,-0.5999999999999943
戸田菜穂,12,1.0,11,0.1999999999999993,1.7999999999999972
所ジョージ,5,0.9,20,-6.200000000000003,-1.5
押切もえ,13,0.8888888888888888,9,-0.2999999999999998,-0.29999999999999716
斉藤由貴,7,0.8333333333333334,12,0.3000000000000007,0.0
斎藤工,1,0.8,5,-1.1999999999999993,0.29999999999999716
新井恵理那,14,0.7575757575757576,33,1.1000000000000014,3.0
新垣結衣,3,0.8888888888888888,18,-2.5,0.9000000000000057
新川優愛,12,1.0,30,-1.3999999999999995,7.800000000000004
新木優子,4,0.9285714285714286,14,3.6999999999999993,4.600000000000001
新田真剣佑,6,0.9230769230769231,26,1.4000000000000004,1.4000000000000057
日村勇紀,18,0.8333333333333334,24,2.1999999999999957,-0.20000000000000284
早見あかり,17,1.0,24,0.0,-0.5
明石家さんま,8,0.7142857142857143,28,-6.200000000000003,-0.8999999999999915
星野源,3,0.9,10,-2.1000000000000014,0.9000000000000057
春日俊彰,4,0.75,4,-0.7000000000000028,0.09999999999999432
春風亭昇太,20,0.7857142857142857,28,4.400000000000002,2.299999999999997
有吉弘行,8,0.9090909090909091,44,-2.6000000000000014,0.5999999999999943
有岡大貴,8,1.0,9,1.200000000000001,4.199999999999996
有村架純,12,1.0,45,3.0,2.200000000000003
有田哲平,9,0.6666666666666666,54,-1.1000000000000014,-0.3999999999999915
望月歩,9,0.9333333333333333,30,-0.40000000000000013,1.299999999999999
朝日奈央,12,0.9428571428571428,35,0.9000000000000021,3.700000000000003
朝比奈彩,10,0.8709677419354839,31,2.0999999999999996,7.199999999999999
木南晴夏,14,0.9655172413793104,29,4.100000000000001,7.800000000000004
木村カエラ,11,0.95,20,0.3000000000000007,-1.7000000000000028
木村佳乃,5,0.7692307692307693,13,-1.3999999999999986,-1.2000000000000028
木村多江,13,0.8947368421052632,19,-1.0,1.2000000000000028
木村拓哉,7,0.8571428571428571,21,2.900000000000002,1.7000000000000028
木村文乃,4,1.0,8,1.8999999999999986,1.7000000000000028
木村昴,11,0.8888888888888888,36,3.0,10.5
木梨憲武,2,1.0,5,-2.599999999999998,0.8999999999999915
本上まなみ,17,1.0,12,-1.0999999999999996,-1.4000000000000057
本仮屋ユイカ,14,0.7931034482758621,58,-2.5,-0.20000000000000284
本木雅弘,7,1.0,5,-5.900000000000002,-0.29999999999999716
本田望結,10,0.95,40,-1.9000000000000004,2.5
本田翼,4,1.0,20,-8.900000000000002,1.5999999999999943
杉咲花,3,1.0,3,-4.099999999999998,-0.20000000000000284
杉本哲太,5,0.625,8,0.1999999999999993,6.0
杉本彩,5,0.875,8,0.20000000000000107,0.5
杉浦太陽,6,0.9655172413793104,29,-1.2000000000000002,4.0
杉野遥亮,9,0.8787878787878788,33,2.8999999999999986,2.299999999999997
杏_(女優),6,0.9655172413793104,29,-5.0,-1.2000000000000028
村上佳菜子,14,0.875,16,-2.6000000000000014,1.4000000000000057
村上信五,9,0.7777777777777778,27,3.5,1.9000000000000057
村上知子,10,1.0,5,7.599999999999998,2.5
村上虹郎,10,0.9032258064516129,31,2.1000000000000005,3.8999999999999986
東山紀之,9,0.9310344827586207,29,-3.8000000000000007,1.2000000000000028
東野幸治,6,0.6666666666666666,12,0.0,2.299999999999997
松たか子,2,1.0,7,-1.0,0.0
松下奈緒,6,0.9,10,-2.6999999999999993,0.9000000000000057
松下洸平,12,0.9666666666666667,30,3.3999999999999986,8.100000000000001
松下由樹,8,0.8888888888888888,9,-3.1000000000000014,-1.5999999999999943
松丸亮吾,8,1.0,10,-4.399999999999999,0.5
松井愛莉,6,1.0,15,-0.5,-2.1999999999999993
松井玲奈,8,0.9166666666666666,12,-0.20000000000000018,1.2000000000000028
松坂慶子,8,0.9047619047619048,21,0.7000000000000011,0.09999999999999432
松坂桃李,7,1.0,11,0.6000000000000014,2.0
松山ケンイチ,10,0.9722222222222222,36,-3.0,4.599999999999994
松岡修造,7,0.9,10,-0.6999999999999993,-1.2000000000000028
松岡昌宏,11,1.0,23,-2.6999999999999993,1.3999999999999915
松岡茉優,4,0.8,10,1.8000000000000007,3.8000000000000043
松島花,21,1.0,27,-0.40000000000000036,1.1000000000000014
松嶋尚美,13,0.85,20,0.8000000000000007,0.5
松嶋菜々子,7,0.9444444444444444,36,-4.100000000000001,-2.799999999999997
松平健,10,0.9375,48,-2.6000000000000014,2.3000000000000114
松本まりか,6,0.7692307692307693,26,0.1999999999999993,5.0
松本人志,7,0.8461538461538461,26,1.2999999999999972,1.4000000000000057
松本伊代,8,0.6785714285714286,28,1.6999999999999993,1.2999999999999972
松本幸四郎,10,0.9354838709677419,31,0.8999999999999995,2.3999999999999915
松本潤,3,1.0,12,-4.099999999999994,0.29999999999999716
松本穂香,7,0.9444444444444444,18,-0.6999999999999993,3.4000000000000057
松本若菜,21,0.8813559322033898,59,4.1,8.100000000000001
松村北斗,5,0.9375,16,5.5,2.799999999999997
松田るか,8,0.9523809523809523,21,-0.9999999999999999,-1.4
松田翔太,4,0.5,2,-0.6999999999999993,3.1999999999999886
松田聖子,2,1.0,4,-2.5,1.0999999999999943
松田龍平,6,0.9090909090909091,11,-1.8000000000000007,2.0
松重豊,12,0.9148936170212766,47,5.600000000000001,1.8000000000000114
松雪泰子,10,0.9354838709677419,31,3.1999999999999993,0.0
松風理咲,12,1.0,4,-0.2,-0.20000000000000018
板垣李光人,15,0.9047619047619048,42,3.2,10.2
板垣瑞生,2,1.0,2,0.5,-1.3999999999999995
板尾創路,6,0.9,10,-0.3000000000000007,4.900000000000006
板谷由夏,13,1.0,22,1.0,0.6999999999999957
林修,8,0.8421052631578947,19,-5.0,-0.7000000000000028
林遣都,8,0.9777777777777777,45,-0.6999999999999993,5.900000000000006
柄本佑,7,0.9512195121951219,41,-1.8000000000000007,1.7000000000000028
柄本明,7,0.8571428571428571,14,-1.8000000000000007,2.8999999999999915
柄本時生,7,0.5555555555555556,9,0.6000000000000014,2.5
柏木由紀,15,0.8571428571428571,49,-3.2,-2.299999999999997
染谷将太,12,0.9473684210526315,19,0.5999999999999996,6.900000000000006
染野有来,11,0.8666666666666667,30,0.0,0.19999999999999973
柳ゆり菜,8,,0,-1.1,1.4000000000000004
柳原可奈子,12,0.9642857142857143,28,-2.5,-1.2000000000000028
柳楽優弥,2,1.0,3,-4.100000000000001,0.9000000000000057
柳沢慎吾,6,1.0,8,-1.8999999999999986,-0.7000000000000028
柳葉敏郎,10,0.7647058823529411,17,-2.3999999999999986,2.5999999999999943
柴咲コウ,7,0.8888888888888888,18,2.8000000000000007,-0.5999999999999943
柴田理恵,6,0.9333333333333333,15,1.1000000000000014,-0.10000000000000853
栗山千明,3,0.6666666666666666,3,0.1999999999999993,-1.1999999999999886
桃井かおり,4,1.0,10,1.799999999999999,-0.7000000000000028
桐山漣,4,0.9333333333333333,15,-0.40000000000000036,0.0
桐谷健太,8,0.9230769230769231,13,1.1999999999999993,3.1999999999999886
桐谷美玲,5,0.9642857142857143,28,0.5,-0.20000000000000284
桑田佳祐,9,0.9318181818181818,44,3.1999999999999957,1.6000000000000085
桜井ユキ,8,0.9333333333333333,15,-0.1999999999999993,1.3000000000000007
桜井日奈子,10,0.9090909090909091,11,-1.5,2.5
桜庭ななみ,13,0.8979591836734694,49,-1.6000000000000005,-2.6999999999999957
桜田ひより,11,0.8809523809523809,42,5.1000000000000005,7.799999999999999
桜田通,3,0.8461538461538461,13,0.40000000000000013,0.1999999999999993
梅沢富美男,13,0.8518518518518519,27,-0.29999999999999716,0.7999999999999972
森七菜,7,0.8235294117647058,17,0.10000000000000142,3.700000000000003
森口瑤子,14,1.0,29,0.20000000000000107,-0.6000000000000014
森尾由美,23,0.8666666666666667,30,-0.40000000000000036,0.29999999999999716
森山未來,5,1.0,8,-1.9000000000000004,5.299999999999997
森崎ウィン,22,0.9347826086956522,46,1.7999999999999998,4.099999999999994
森川葵,12,0.9047619047619048,42,-0.7000000000000011,-0.6999999999999993
森星,17,0.9649122807017544,57,2.0999999999999996,2.299999999999997
森泉,22,0.9622641509433962,53,-0.3000000000000007,1.4000000000000057
森田想,6,1.0,1,-0.2,0.20000000000000018
森田望智,5,0.8947368421052632,19,-0.30000000000000004,-1.5
森絵梨佳,4,,0,-0.19999999999999996,0.20000000000000018
森高千里,10,1.0,38,-1.4000000000000021,0.7000000000000028
椎名桔平,5,1.0,1,1.2000000000000028,4.6000000000000085
椿鬼奴,13,0.9230769230769231,26,1.1000000000000014,-1.7999999999999972
榊原郁恵,8,0.9655172413793104,29,6.899999999999999,0.6000000000000085
榮倉奈々,11,0.9696969696969697,33,1.5999999999999979,-0.8000000000000114
樋口可南子,3,0.0,1,4.3999999999999995,13.999999999999993
横山だいすけ,4,,0,-1.0000000000000018,-1.1999999999999957
横山裕,11,0.9259259259259259,54,-1.299999999999999,1.4000000000000057
横浜流星,8,1.0,24,-2.599999999999998,0.0
横澤夏子,17,0.9365079365079365,63,1.5999999999999979,-0.3999999999999915
横田真悠,10,1.0,16,1.0,2.6000000000000014
橋本マナミ,8,0.9047619047619048,21,0.9000000000000004,0.3999999999999915
橋本愛_(1996年生),9,0.92,25,0.1999999999999993,-1.5
橋本環奈,9,0.8333333333333334,36,0.9000000000000057,0.0
檀れい,9,0.9285714285714286,14,1.3999999999999986,-0.5
櫻井海音,17,0.9523809523809523,21,-0.40000000000000013,3.5
櫻井翔,8,1.0,20,-0.6999999999999957,0.5999999999999943
武井壮,7,0.782608695652174,23,-3.9000000000000004,0.9000000000000057
武田梨奈,16,0.9230769230769231,13,-0.2999999999999998,0.10000000000000142
武田玲奈,5,1.0,3,0.2999999999999998,1.3000000000000007
武田鉄矢,9,0.7647058823529411,17,-1.799999999999999,1.2999999999999972
毎熊克哉,8,1.0,15,0.5,-1.200000000000001
比嘉愛未,14,0.9056603773584906,53,0.3000000000000007,2.6000000000000014
水原希子,12,1.0,43,-4.1,-1.3999999999999915
水川あさみ,14,0.9428571428571428,70,-5.899999999999999,0.7000000000000028
水谷果穂,10,0.9565217391304348,23,0.0,2.3
水谷豊,9,0.9310344827586207,29,1.1000000000000014,0.5
水野真紀,14,0.9032258064516129,31,-0.20000000000000018,0.09999999999999432
水野美紀,10,0.75,20,-0.8999999999999986,-0.8999999999999915
永作博美,10,0.9230769230769231,26,5.699999999999999,0.0
永山瑛太,3,1.0,10,-1.5,2.299999999999997
永山絢斗,7,1.0,23,-0.3000000000000007,4.600000000000001
永瀬廉,7,0.8787878787878788,33,5.999999999999998,11.700000000000003
永瀬正敏,2,1.0,1,0.9000000000000004,1.8000000000000043
永野芽郁,9,0.9428571428571428,35,2.299999999999997,2.299999999999997
江口のりこ,7,0.8333333333333334,12,-4.100000000000001,-1.7999999999999972
江口洋介,6,0.8125,16,6.699999999999999,4.700000000000003
池松壮亮,5,0.9583333333333334,24,2.1000000000000005,9.900000000000006
池田エライザ,12,0.9555555555555556,45,3.1999999999999993,5.500000000000007
池田美優,9,0.9583333333333334,24,0.9000000000000021,0.0
池脇千鶴,4,,0,2.1000000000000005,2.200000000000003
池間夏海,6,1.0,8,0.19999999999999996,1.3000000000000003
沢口靖子,6,0.875,32,-4.5,-3.5
沢村一樹,15,0.9423076923076923,52,-1.1999999999999993,1.6000000000000085
河北麻友子,14,1.0,35,-0.9000000000000004,-3.0
河合優実,7,0.90625,32,0.0,-0.9
河合郁人,19,0.896551724137931,58,5.0,3.6000000000000014
泉澤祐希,4,1.0,5,0.30000000000000004,2.8000000000000007
泉里香,9,0.9714285714285714,35,0.6999999999999993,2.3000000000000007
波瑠,7,0.9230769230769231,26,-2.3000000000000007,-0.4000000000000057
津田健次郎,6,0.8333333333333334,42,2.9000000000000004,11.000000000000004
津田寛治,9,0.7692307692307693,13,0.39999999999999947,1.6000000000000014
浅利陽介,9,0.9411764705882353,17,0.7000000000000011,1.0
浅川梨奈,11,0.9615384615384616,26,-0.40000000000000013,-0.40000000000000036
浅田真央,13,0.9852941176470589,68,-3.5,1.3999999999999915
浅田美代子,8,0.9375,16,-1.4000000000000004,-0.19999999999998863
浅田舞,15,0.9814814814814815,54,2.299999999999999,-1.2000000000000028
浅野ゆう子,11,1.0,16,-1.0,2.0
浅野忠信,7,1.0,28,3.0,0.7000000000000028
浜田雅功,19,0.8709677419354839,62,-0.8999999999999986,2.1000000000000085
浜辺美波,2,0.8571428571428571,7,-3.8000000000000007,1.5999999999999943
浜野謙太,8,1.0,16,-1.0,-1.2999999999999972
深川麻衣,2,,0,-0.8999999999999999,-0.8999999999999986
深津絵里,2,0.6470588235294118,17,0.5,-5.199999999999989
深田恭子,4,0.8695652173913043,23,-1.2999999999999972,0.20000000000000284
清原果耶,12,0.8833333333333333,60,4.300000000000001,4.799999999999997
清水ミチコ,13,1.0,15,1.5,-3.6000000000000085
清水尋也,6,0.8275862068965517,29,0.0,0.40000000000000213
清野菜名,6,0.9310344827586207,29,2.6000000000000014,2.799999999999997
渋谷凪咲,17,0.8372093023255814,43,1.4000000000000004,6.899999999999999
渡辺いっけい,7,0.7142857142857143,7,2.1000000000000014,4.3999999999999915
渡辺えり,8,0.8636363636363636,22,1.4000000000000021,-3.700000000000003
渡辺大知,12,0.9473684210526315,38,-0.20000000000000018,-0.20000000000000284
渡辺満里奈,4,0.8571428571428571,7,1.5999999999999996,0.20000000000000284
渡辺直美,8,0.95,20,-1.7000000000000028,-0.20000000000000284
渡辺真起子,10,0.5,4,0.5,3.0
渡辺謙,6,0.873015873015873,63,0.3999999999999986,2.299999999999997
渡邊圭祐,8,0.75,20,-1.5,-2.0
渡部篤郎,8,0.8,15,3.599999999999998,7.6000000000000085
温水洋一,12,0.9375,16,-2.1999999999999993,0.7000000000000028
満島ひかり,9,0.85,20,0.0,0.7999999999999972
満島真之介,18,0.8529411764705882,34,-2.099999999999998,2.700000000000003
溝端淳平,12,0.7741935483870968,31,-2.0999999999999996,5.299999999999997
滝川クリステル,7,1.0,18,0.5,-0.4000000000000057
滝沢カレン,18,0.8536585365853658,41,-1.8999999999999986,-1.0999999999999943
滝藤賢一,12,0.8333333333333334,24,3.6999999999999993,8.599999999999994
澤部佑,17,0.6923076923076923,13,2.0,0.0
濱正悟,9,1.0,18,-0.09999999999999998,-0.40000000000000036
濱田マリ,14,0.8823529411764706,17,5.9,-0.5
濱田岳,9,0.9090909090909091,22,4.599999999999998,3.0
濱田龍臣,12,0.7407407407407407,27,1.0,0.6999999999999957
瀧内公美,5,0.875,16,-0.8999999999999999,-1.0999999999999996
瀧本美織,7,1.0,14,1.5999999999999996,2.299999999999997
瀬戸康史,6,0.9615384615384616,26,1.0,3.8999999999999986
瀬戸朝香,8,0.875,16,1.5,-0.10000000000000853
片寄涼太,11,0.8235294117647058,34,-1.6000000000000005,9.5
片山友希,10,0.875,8,-0.7,0.0
片岡愛之助_(6代目),5,0.8181818181818182,11,0.7000000000000011,2.5999999999999943
片平なぎさ,9,0.9285714285714286,14,3.0,-0.3999999999999915
片桐はいり,9,0.9285714285714286,14,-0.3000000000000007,-1.0999999999999943
片桐仁,5,0.4,5,-1.6999999999999993,2.5999999999999943
犬飼貴丈,10,0.7333333333333333,15,1.1,4.600000000000001
玉城ティナ,9,1.0,17,0.9000000000000004,2.8999999999999986
玉山鉄二,3,1.0,4,-0.5,2.0999999999999943
玉木宏,11,0.8947368421052632,19,3.6999999999999993,2.8999999999999915
玉森裕太,4,0.875,8,4.6,7.799999999999997
生瀬勝久,6,0.5,8,0.3000000000000007,1.6000000000000085
生田斗真,9,0.8333333333333334,18,2.1000000000000014,-0.9000000000000057
生田絵梨花,5,0.8571428571428571,7,4.1,5.299999999999997
生見愛瑠,13,0.9142857142857143,35,3.0,3.700000000000003
生駒里奈,6,1.0,11,-2.999999999999999,1.0
田中みな実,2,1.0,3,1.8999999999999986,0.5
田中卓志,18,0.9358974358974359,78,-2.3000000000000007,0.9000000000000057
田中圭,10,0.9772727272727273,44,-1.0,3.9000000000000057
田中将大,10,0.6896551724137931,29,-5.800000000000001,0.0
田中律子,28,0.9803921568627451,51,-0.3000000000000007,-1.0999999999999943
田中直樹_(お笑い芸人),8,0.8461538461538461,26,0.8000000000000007,0.9000000000000057
田中美佐子,7,1.0,9,-1.0999999999999996,-0.7999999999999972
田中裕二,15,0.9583333333333334,48,-1.8000000000000007,1.5999999999999943
田中要次,7,0.8888888888888888,18,2.5,5.599999999999994
田中道子,22,0.8888888888888888,54,1.9000000000000001,6.800000000000001
田中麗奈,4,1.0,4,1.0999999999999996,-3.1000000000000014
田村淳,9,0.9333333333333333,30,-2.0,0.9000000000000057
田辺桃子,13,0.9411764705882353,34,0.7999999999999998,1.5999999999999996
田辺誠一,6,0.625,8,-0.6999999999999993,3.3999999999999915
田鍋梨々花,1,1.0,3,0.19999999999999996,2.3
町田啓太,11,0.9787234042553191,47,3.9000000000000004,14.700000000000003
當真あみ,16,0.9272727272727272,55,0.9,8.0
白濱亜嵐,10,0.9285714285714286,28,-2.4000000000000004,-1.8999999999999986
白石美帆,7,1.0,4,0.3000000000000007,-1.8999999999999986
白石聖,11,0.9375,16,-1.6,0.9000000000000004
白石麻衣,5,0.9545454545454546,22,-3.099999999999998,-2.4000000000000057
百田夏菜子,11,0.92,25,1.0,4.299999999999997
的場浩司,9,0.8888888888888888,18,-3.0,2.0
皆藤愛子,15,0.9032258064516129,31,2.3000000000000007,2.799999999999997
益若つばさ,12,0.7352941176470589,34,0.5,-2.0999999999999943
目黒蓮,3,0.9,10,14.200000000000001,24.599999999999994
相武紗季,6,0.9090909090909091,22,-3.1999999999999993,-0.5
相葉雅紀,14,0.9459459459459459,37,-3.700000000000003,-1.5999999999999943
眞島秀和,9,0.7272727272727273,11,1.5999999999999996,2.1000000000000014
眞栄田郷敦,10,0.8918918918918919,37,2.6999999999999993,5.800000000000004
眞鍋かをり,24,0.8333333333333334,24,-0.9000000000000004,1.2000000000000028
真木よう子,17,0.8292682926829268,41,-2.5,-0.3999999999999915
真矢ミキ,12,0.7586206896551724,29,-0.5999999999999979,-0.29999999999999716
真飛聖,15,0.7777777777777778,27,0.5999999999999996,2.8000000000000007
矢作穂香,4,0.6923076923076923,13,-0.20000000000000018,0.9000000000000004
矢本悠馬,7,0.625,8,0.5,-1.7999999999999972
矢沢永吉,6,0.65,40,-4.400000000000002,-1.2999999999999972
矢田亜希子,14,0.9310344827586207,29,0.1999999999999993,-1.2000000000000028
矢部浩之,10,0.6818181818181818,22,-0.1999999999999993,3.700000000000003
知念侑李,7,0.875,8,-0.9000000000000004,0.7000000000000028
知花くらら,10,0.8,20,0.3999999999999999,-3.6000000000000014
石丸幹二,9,0.42857142857142855,7,0.6999999999999993,1.1999999999999957
石井杏奈_(E-girls),5,1.0,13,-1.0,1.0
石原さとみ,4,0.9565217391304348,23,1.6000000000000014,-1.1999999999999886
石原良純,17,0.8275862068965517,29,-3.5,-1.4000000000000057
石塚英彦,8,0.6363636363636364,11,-1.9000000000000021,-1.4000000000000057
石川恋,15,0.9122807017543859,57,-0.5,3.0
石橋貴明,8,0.8813559322033898,59,-1.8999999999999986,0.29999999999999716
石橋静河,10,0.975,40,0.2999999999999998,2.8000000000000007
石田ひかり,8,1.0,2,-1.8999999999999986,0.5999999999999943
石田ゆり子,4,0.8888888888888888,18,0.9000000000000057,-1.3999999999999915
石田ニコル,9,0.9230769230769231,13,-1.4,3.3000000000000007
石野真子,9,0.9230769230769231,13,0.40000000000000036,0.29999999999999716
磯山さやか,15,0.8571428571428571,35,-2.799999999999999,0.5
磯村勇斗,5,1.0,4,2.700000000000001,1.8999999999999986
磯野貴理子,13,0.875,8,0.0,-1.5999999999999943
神宮寺勇太,6,0.6666666666666666,36,-0.7999999999999998,7.600000000000001
神尾楓珠,8,0.75,12,-1.0000000000000009,-1.1000000000000014
神木隆之介,4,0.9285714285714286,14,-0.8999999999999986,-0.9000000000000057
神田正輝,8,0.8888888888888888,9,-0.20000000000000018,1.8999999999999915
祷キララ,8,1.0,7,-0.2,-0.09999999999999987
福原遥,9,1.0,32,5.700000000000001,8.899999999999999
福地桃子,12,0.8181818181818182,11,2.3,1.5999999999999979
福士蒼汰,3,0.9,10,0.9000000000000021,-0.4000000000000057
福山雅治,10,0.9523809523809523,42,3.200000000000003,1.5
福本莉子,5,0.8461538461538461,13,0.0,1.3000000000000007
福澤朗,4,1.0,3,-1.0,-0.4000000000000057
秋元梢,9,1.0,9,0.2999999999999998,0.0
秋山竜次,8,0.9411764705882353,17,-4.5,-0.5
秋田汐梨,4,0.875,16,0.29999999999999993,0.8000000000000003
稲垣吾郎,3,1.0,8,-2.799999999999999,-0.4000000000000057
稲森いずみ,8,0.9259259259259259,27,-0.6999999999999993,-1.1999999999999957
稲葉友,7,0.9166666666666666,12,-0.6999999999999997,1.9999999999999982
窪田正孝,9,0.9130434782608695,46,-2.1999999999999993,1.2000000000000028
竜星涼,12,0.7380952380952381,42,3.0,10.799999999999997
竹下景子,5,1.0,10,3.5999999999999996,-3.1999999999999957
竹中直人,3,0.8571428571428571,7,-1.8999999999999986,2.799999999999997
竹内涼真,11,0.9090909090909091,33,0.7000000000000028,6.400000000000006
竹野内豊,3,0.9545454545454546,22,6.899999999999999,4.6000000000000085
笑福亭鶴瓶,8,0.9411764705882353,34,-4.5,-0.5
笛木優子,11,1.0,7,-0.09999999999999964,0.5
笠松将,3,1.0,5,-0.6999999999999997,-1.8999999999999986
笹野高史,14,0.7692307692307693,13,-0.7000000000000028,1.9000000000000057
筧利夫,6,0.5,6,4.6,2.1000000000000085
筧美和子,7,0.7894736842105263,19,-0.5,-0.30000000000000426
箭内夢菜,12,0.8,10,0.2999999999999998,-0.2999999999999998
篠原涼子,10,0.9436619718309859,71,1.8999999999999986,0.7000000000000028
米倉れいあ,7,1.0,2,-0.20000000000000007,1.0999999999999996
米倉涼子,9,0.4,25,-2.6000000000000014,-1.2999999999999972
紗栄子,13,0.8275862068965517,29,2.2,2.299999999999997
細田佳央太,9,0.9375,32,1.4000000000000004,2.8999999999999986
紺野まひる,9,0.7,10,-0.6999999999999997,1.8000000000000007
紺野彩夏,16,0.8823529411764706,34,0.40000000000000013,0.40000000000000036
紺野美沙子,11,1.0,9,-0.39999999999999947,1.8000000000000043
結木滉星,13,0.8823529411764706,34,0.40000000000000013,2.3000000000000007
綾瀬はるか,3,0.8461538461538461,13,-0.6999999999999957,0.5
綾野剛,5,0.8717948717948718,39,-0.9000000000000021,1.6000000000000085
織田裕二,1,,0,-1.2000000000000028,0.9000000000000057
美村里江,11,0.9130434782608695,23,0.6000000000000005,2.099999999999998
羽生結弦,6,0.96,25,-2.799999999999997,0.0
羽田美智子,16,1.0,21,-0.5999999999999979,2.1000000000000014
羽鳥慎一,12,0.6,30,-0.8999999999999986,-0.9000000000000057
臼田あさ美,9,0.8888888888888888,9,-3.2,-1.8000000000000007
舘ひろし,6,0.9,20,-3.0,2.1000000000000085
船越英一郎,4,1.0,7,-1.0999999999999996,1.7000000000000028
芋生悠,6,1.0,3,0.0,0.20000000000000018
芦田愛菜,9,0.8823529411764706,34,-0.9000000000000057,1.1000000000000085
芳根京子,8,0.9473684210526315,19,-2.5,-6.599999999999994
若月佑美,11,0.75,20,-0.9000000000000001,-2.1000000000000014
若村麻由美,8,1.0,7,-0.40000000000000036,-1.0
若林正恭,3,1.0,3,-1.8999999999999986,-0.7000000000000028
茅島みずき,8,1.0,22,-0.29999999999999993,0.0
草刈正雄,8,0.9130434782608695,46,1.4000000000000021,2.700000000000003
草刈民代,8,1.0,13,0.5,-0.9000000000000057
草彅剛,4,0.9090909090909091,22,-3.200000000000003,0.09999999999999432
荒川良々,6,1.0,9,2.5,2.8999999999999915
