哀川翔,2.36128149422229e-07
相葉雅紀,2.0406787550026644e-07
青木崇高,7.831853601210697e-11
青柳翔,1.5281818504210634e-09
明石家さんま,4.69648805256301e-07
赤楚衛二,4.245351899040817e-09
秋山竜次,1.9918558176201672e-08
浅野忠信,5.629290616328307e-08
浅利陽介,6.959831123519083e-09
厚切りジェイソン,0.0
あばれる君,0.0
阿部サダヲ,3.600348084166508e-07
阿部寛,6.115453556045961e-08
天野ひろゆき,1.0446742543443495e-07
綾野剛,2.2885555622091564e-07
荒川良々,0.0
荒木飛羽,0.0
新田真剣佑,1.2012450200532052e-08
有岡大貴,2.6833053735280755e-07
有田哲平,1.7828090263696425e-07
有吉弘行,3.444770532887384e-07
飯尾和樹,5.668487085608291e-08
井浦新,7.806622938778227e-08
生田斗真,5.921026070011935e-08
池松壮亮,7.696803622272655e-08
伊沢拓司,0.0
石塚英彦,7.186679416824612e-09
石橋貴明,1.521341570683605e-07
石原良純,5.197772289050435e-08
石丸幹二,7.168937193738023e-10
伊集院光,5.751804846106858e-08
泉澤祐希,0.0
磯村勇斗,2.7868202483197942e-08
板尾創路,5.645437869790395e-08
板垣瑞生,9.504670904884808e-08
板垣李光人,2.5872797340835777e-09
市川猿之助_(4代目),1.790079158379476e-08
市川染五郎_(8代目),6.753403954937184e-09
市川團十郎_(13代目),7.765441099654097e-08
一ノ瀬颯,0.0
市原隼人,3.111822145236547e-08
市村正親,2.3734813490667209e-07
IKKO,0.0
井手上漠,2.6797414209115413e-09
伊藤あさひ,0.0033842373522361027
伊藤淳史,0.0
伊藤英明,4.7504696926777774e-08
稲垣吾郎,4.084577193931348e-08
稲葉友,6.429004951002938e-09
犬飼貴丈,8.110810102550623e-10
井上想良,0.0019012904597542225
井上祐貴,0.0
伊野尾慧,1.4609868640125114e-07
井ノ原快彦,9.287620545748266e-08
井之脇海,9.487230512942675e-09
伊原剛志,0.0
伊武雅刀,3.3325834914654165e-08
今井翼,3.988318005422913e-08
今田耕司,1.6841485883998752e-07
岩田剛典,4.847371947642219e-05
上田晋也,4.233332541710242e-08
ウエンツ瑛士,2.9247826623647743e-08
宇梶剛士,9.640624097519551e-08
内野聖陽,3.846012617646825e-08
内村光良,2.7320408771345526e-07
ウド鈴木,1.129583413996328e-07
梅沢富美男,4.1320269377759435e-08
江口洋介,5.471935255234114e-08
柄本明,1.0616821313830066e-07
柄本佑,1.4879174872192135e-07
柄本時生,2.747881782971882e-08
遠藤憲一,2.3162196581069742e-09
遠藤章造,2.0219707870482678e-08
及川光博,9.75374867226262e-08
大泉洋,2.6921066886174316e-07
大倉孝二,0.0
大倉忠義,5.1529991064051724e-08
大沢たかお,2.3157062454684527e-08
太田光,3.542377254292074e-07
大谷翔平,1.3650576740394455e-07
大谷亮平,0.0
大橋和也,4.455700260176439e-09
大森南朋,2.003780235855055e-08
岡田圭右,0.0
岡田准一,1.1823511075741799e-07
岡田将生,2.3138006153165943e-07
岡村隆史,2.248606008188995e-07
岡山天音,1.490431337561511e-08
奥田瑛二,3.0125444806764353e-09
奥平大兼,4.0737143790765434e-08
小栗旬,2.1030400662985208e-07
小澤征悦,2.7158138431532712e-08
織田裕二,3.540191545897446e-08
オダギリジョー,3.962182608758459e-09
音尾琢真,5.162579705686805e-09
尾上松也,0.0
香川照之,1.3305435054558014e-07
柿澤勇人,1.2394371791937199e-08
賀来賢人,1.4853609580907847e-08
角田晃広,1.3489538677098682e-07
筧利夫,1.5818893088690578e-07
風間俊介,6.069781725369852e-08
笠松将,0.0
梶原善,0.0
春日俊彰,1.2415835911606218e-08
カズレーザー,1.160197131970497e-11
加瀬亮,2.4404622408338035e-08
片岡愛之助,0.0
片桐仁,0.0
片寄涼太,7.88083837123032e-09
勝地涼,6.8668320152502126e-09
勝俣州和,1.3881839362556013e-07
勝村政信,4.9172719740969843e-08
加藤浩次,2.7882923703377877e-08
加藤清史郎,1.920887778591631e-08
加藤諒,0.0
香取慎吾,3.5904336094916625e-07
要潤,0.0
金子大地,0.0
金子ノブアキ,0.0
川平慈英,5.337391715210802e-08
神尾楓珠,2.5771417241041207e-07
上川隆也,9.035208589172541e-08
神木隆之介,2.2113467134654654e-07
上地雄輔,3.228747633974563e-08
亀梨和也,3.0971323669298865e-07
唐沢寿明,1.4291625394183568e-07
河合郁人,1.0373527297618563e-10
川島明,1.6483229714783744e-08
神田正輝,2.621251840104412e-09
カンニング竹山,6.261403659021223e-08
菊池風磨,2.3404302560543497e-07
岸優太,1.568831920720217e-08
岸谷五朗,3.541649570900858e-08
岸部一徳,8.844177070815908e-08
北大路欣也,0.0
北村一輝,2.8337050380738527e-08
北村匠海,1.2220471146799273e-07
北村有起哉,1.6399281108661787e-08
北山宏光,2.265779681803518e-08
吉川晃司,1.041331518940596e-07
木梨憲武,2.141080950711668e-07
木村昴,0.0
木村拓哉,6.511811943913557e-07
桐谷健太,2.69411475637572e-08
桐山漣,1.1901711775153785e-09
草刈正雄,0.0
草彅剛,6.909333206175558e-08
くっきー!,2.2892512270990194e-08
工藤阿須加,0.0
國村隼,0.0
窪田正孝,3.3733850930903996e-09
黒羽麻璃央,1.0712030438296568e-10
桑田佳祐,4.953126404091626e-07
劇団ひとり,9.408988255495185e-08
ケンドーコバヤシ,1.0825600363567014e-07
小池徹平,2.7689193215014193e-10
小泉孝太郎,1.0015859270499197e-07
郷ひろみ,1.2975730362926906e-07
高良健吾,1.4665894402236122e-07
国分太一,9.554647976252991e-08
児嶋一哉,1.1303602272697098e-07
小関裕太,2.734243978170817e-08
