name,weighted_pv
佐久間由衣,325798.24903930334
佐藤二朗,63049.10430656999
佐藤健_(俳優),220137.65803597684
佐藤勝利,63549.27705004662
佐藤大樹_(ダンサー),22348.963636201668
佐藤寛太,39446.55888755631
佐藤栞里,87255.98168974492
佐藤浩市,62108.694516370095
佐藤玲,1440.8728362799516
佐藤隆太,21628.336570309373
佐野ひなこ,30933.70217665259
佐野勇斗,73875.51891692117
佐野史郎,38139.044316208674
余貴美子,37294.21140940768
倉科カナ,73318.94356424538
優木まおみ,24130.939349016757
優香,41334.960988766834
光浦靖子,32928.92289009596
光石研,41638.79174719677
児嶋一哉,26978.663734728914
八嶋智人,21846.707317479515
八木莉可子,117806.72326160023
六平直政,18102.482870644282
六角精児,52859.697012289485
内山理名,47437.75335302417
内村光良,54450.927751401796
内田有紀,183019.95565196732
内田理央,70719.73959108742
内藤剛志,41420.807633971745
内野聖陽,58608.85275514614
出口夏希,77085.23277451938
出川哲朗,60728.32280042067
別所哲也,26336.407169853122
前田敦子,65397.46993405823
前野朋哉,16310.141291366086
劇団ひとり,55175.26067304929
加瀬亮,33217.683640020725
加藤小夏,45590.81534211523
加藤浩次,67906.95833273458
加藤清史郎,54011.258578453475
加藤諒,26957.18414930246
勝俣州和,24370.30912213767
勝地涼,45923.52767194291
勝村政信,31573.597018159173
北乃きい,110751.28572082959
北大路欣也,75329.98586343868
北山宏光,31096.770730730128
北川景子,165968.0614797544
北斗晶,34944.83525676587
北村一輝,117674.44669850748
北村匠海,172304.4800038163
北村有起哉,66751.91258952323
千原ジュニア,46114.90854424666
千秋_(タレント),49208.25319547939
千葉雄大,77512.67108206495
千鳥_(お笑いコンビ),125477.44782777663
南原清隆,38002.2535051815
南果歩,62612.69447871287
南沙良,147829.48614700366
南沢奈央,33146.481026787944
南野陽子,50940.55047909214
博多華丸・大吉,83543.44633637936
厚切りジェイソン,23749.10534807406
原日出子,56239.56258599267
原沙知絵,24368.401530476498
原田泰造,29668.29631510565
原田知世,57049.107751818425
原田美枝子,158743.21342403226
原田龍二,69603.5427844322
原菜乃華,111703.79748045649
又吉直樹,39391.17906263432
及川光博,60303.01267280337
友近,31115.58051295637
反町隆史,93216.72737031478
古川優奈,114836.43687435746
古川琴音,104302.16221047615
古川雄大,62142.378880389835
古川雄輝,28132.11784401238
古田新太,41074.25365254479
古畑星夏,37082.88340145937
古舘伊知郎,31982.78519321887
吉岡秀隆,225085.28572760112
吉岡里帆,122746.80834059393
吉川愛,154202.02038495176
吉川晃司,153828.86981865746
吉村崇,36349.286152985405
吉永小百合,83163.00112628388
吉沢亮,186788.98185128256
吉瀬美智子,57871.53193468182
吉田羊,61831.067816151946
吉田美月喜,7103.544733269547
吉田莉桜,3676.5177428866477
吉田鋼太郎,33281.26276305862
吉谷彩子,140646.84119818866
吉高由里子,209279.5334272051
名倉潤,72905.03147366001
名取裕子,38034.80230641793
向井康二,121772.30127245166
向井理,62167.86792012075
吹石一恵,71886.71149904643
吹越満,23911.596034390594
和久井映見,41070.31556218628
和牛_(お笑いコンビ),34112.30820814384
和田アキ子,70667.72188002199
哀川翔,69354.65178373804
唐沢寿明,37312.13923935086
四千頭身,52089.72790646913
国仲涼子,42718.23987901303
国分太一,27838.782777782835
國村隼,35554.67558830768
土屋アンナ,36275.69753984961
土屋太鳳,217887.27352253033
土村芳,31720.130689348363
土田晃之,21303.894283913585
坂ノ上茜,30506.925661340654
坂上忍,33565.79703987498
坂下千里子,27955.857863172896
坂井真紀,31995.699385727494
坂口健太郎,107888.95869538715
坂東龍汰,160334.57537472423
城島茂,28387.184504084944
城田優,35845.806147155105
堀内健,18474.92328313733
堀内敬子,28943.858431469398
堀田真由,226072.2581624128
堀田茜,50103.51924455586
堂本光一,79573.11838791778
堂本剛,105014.08161605881
堤真一,53008.803091376736
堺正章,43366.19918084822
堺雅人,66446.54719015358
塚地武雅,33434.21591313537
塚本高史,55384.101945195645
壇蜜,34057.620141589214
夏川結衣,46551.52500569766
夏帆,222681.0321599026
夏木マリ,38180.597096260644
夏菜,29454.44605478113
多部未華子,73178.11222099632
大久保佳代子,48198.642236652784
大倉孝二,18399.788889535055
大倉忠義,49016.789366533776
大原櫻子,30222.238588941036
大友花恋,56678.21810908165
大地真央,70385.30314177617
大坂なおみ,75947.81202221493
大塚寧々,109307.52435369852
大島優子,87784.92903242337
大島美幸,20420.714548068918
大政絢,32389.205883285485
大森南朋,105316.99285810381
大沢あかね,34165.959891269835
大沢たかお,48265.23614864632
大泉洋,139827.7088555913
大竹しのぶ,47258.53822388613
大谷亮平,42229.904087411174
大谷翔平,378954.5811751314
大野いと,18452.078422169066
天海祐希,76730.45391025288
天野ひろゆき,33794.942622296614
太田光,43757.60179696913
奈緒,156320.15217577497
奥平大兼,10566.269399490948
奥田瑛二,59162.77599672343
奥貫薫,38048.02591796001
妻夫木聡,129904.65170229695
宇垣美里,44386.27042138417
宇多田ヒカル,120603.80761987723
宇梶剛士,53576.883231524494
宇賀なつみ,47623.98650498413
安めぐみ,15556.459743346568
安田成美,27069.887674292513
安田章大,40440.0626424834
安田美沙子,28699.239400470684
安田顕,93330.4063693101
安藤サクラ,222258.22305755148
安達祐実,74868.63898758659
室井滋,25581.51070656121
宮世琉弥,180358.9426265317
宮崎美子,24851.94796914741
宮川大輔_(タレント),40553.87175822837
宮本信子,41414.4861920202
宮本茉由,31945.196480492606
宮根誠司,26131.12000062464
宮沢りえ,89615.38006014774
宮沢氷魚,149247.53646732384
宮澤エマ,222963.38570329422
宮﨑あおい,88475.044846642
富田望生,30494.960466578996
富田靖子,35797.8308689911
寺島しのぶ,84234.49496888947
寺島進,28858.545503306388
寺田心,82330.58108515461
寺脇康文,60356.32461517522
小倉優子,31901.003320764074
小宮浩信,16659.76088750316
小宮璃央,47713.28897940429
小峠英二,46056.904079932
小嶋陽菜,53734.279807976964
小川紗良,13114.302552826337
小手伸也,30440.146362855045
小日向文世,34076.047564435066
小松菜奈,110422.3544128722
小林聡美,38926.98161810172
小林薫,38895.211257072384
小栗旬,150504.26342925575
小池徹平,40795.91945318293
小池栄子,96732.81116104564
小泉孝太郎,77179.35851436974
小澤征悦,55192.816431356405
小瀧望,42230.845958194215
小籔千豊,40724.90322555601
小芝風花,237525.1456426391
小西桜子,12096.777848334283
小西真奈美,23075.271157568055
小野花梨,148344.20337235805
小関裕太,42424.40351823642
小雪_(女優),73462.16690070085
尾上松也_(2代目),63162.65365664886
尾野真千子,43077.30589424081
山下健二郎,29816.80966009426
山下智久,113690.32446186813
山下美月,119004.17481853625
山中崇,49552.23363975377
山之内すず,32435.40552311465
山口まゆ_(女優),15622.480053873007
山口もえ,44344.38485324121
山口智充,40591.17583303887
山口智子,34077.37181982255
山口紗弥加,27657.363063898083
山崎弘也,25780.3022224323
山崎紘菜,175009.2690335719
山崎育三郎,68581.23943887372
山崎静代,39006.88177274096
山本美月,126179.52662139272
山本耕史,168701.98737186994
山本舞香,115393.82675379727
山田優_(モデル),49499.37158278885
山田孝之,71773.69607792712
山田杏奈,81715.13583707323
山田涼介,121240.13274601036
山田真歩,15438.569451345496
山田裕貴,279068.57549583935
山里亮太,67563.08525297351
山﨑賢人,149452.72321329388
岡副麻希,22597.820325952776
岡山天音,42040.15018326276
岡崎紗絵,97287.32404928221
岡本夏美,16484.426788389843
岡本玲,28733.161426402574
岡村隆史,59568.754139601566
岡田准一,131411.16229991952
岡田圭右,32743.39327865601
岡田将生,94007.02501383222
岡田結実,40308.24749934694
岩田剛典,76618.12103753236
岸井ゆきの,180457.5940971557
岸優太,129080.94070379982
岸本加世子,18751.199807370158
岸谷五朗,34879.93719109512
岸部一徳,61069.40345064379
峰竜太,17589.09954849493
島崎和歌子,52360.10434708855
島崎遥香,45266.95156086686
川口春奈,273188.0572438417
川島明,73425.83098340589
川島海荷,63603.0375429127
川平慈英,48140.475671717664
川栄李奈,86953.59253858805
川津明日香,32411.20220321228
工藤美桜,74859.8021429185
工藤阿須加,61788.02292365368
市原隼人,77952.51893074485
市川実日子,49056.951413369505
市川猿之助_(4代目),72111.30939010605
市川紗椰,56897.50230849297
市村正親,57790.882645179714
市毛良枝,16059.148871808076
常盤貴子,111505.83807749754
平子理沙,27666.921409252125
平山浩行,18862.881625869937
平岡祐太,41340.952959271075
平岩紙,21283.588579710435
平手友梨奈,150534.9592554588
平泉成,20330.629880718385
平祐奈,76315.20817578274
平野紫耀,358596.9301615572
広末涼子,85625.33080347348
広瀬すず,179074.16204157087
広瀬アリス,96012.68746579353
役所広司,40449.78678032555
後藤輝基,22776.40262953145
徳永えり,46203.51533185945
志尊淳,39829.398039106985
志田彩良,41563.05511907165
志田未来,92717.93275802195
恒松祐里,99068.56061649966
恵俊彰,31056.297101955046
成海璃子,35158.33420107565
成田凌,37885.62310206034
戸塚純貴,40736.189111258114
戸次重幸,75746.94343759108
戸田恵子,113375.57712455052
戸田恵梨香,164074.71075506785
戸田菜穂,50089.80027166272
所ジョージ,51901.300755788725
押切もえ,23536.68449083584
指原莉乃,62605.98958504181
斉藤由貴,67372.0264379718
斎藤工,59711.902869952326
新井恵理那,123418.32700880796
新垣結衣,133630.80189845365
新川優愛,83062.69346055792
新木優子,110600.04793589146
新田真剣佑,206265.43885643515
日村勇紀,87924.81085524349
早見あかり,68235.41495792968
明石家さんま,106492.7970074469
星野源,113075.35517366958
春日俊彰,47149.796331992766
春風亭昇太,46373.117695238616
有吉弘行,103973.42044333169
有岡大貴,35670.97957304395
有村架純,191676.2761377043
有田哲平,49072.43159989686
望月歩,45884.992776353734
朝日奈央,96669.84613506171
朝比奈彩,71339.39845392376
木南晴夏,153022.1989827257
木村カエラ,46227.1959062546
木村佳乃,77983.30299900251
木村多江,55516.037242893275
木村拓哉,338203.7249289985
木村文乃,164877.1679777992
木村昴,174367.93187111904
木梨憲武,40305.569611750034
本上まなみ,38021.705152927636
本仮屋ユイカ,90405.17086566625
本木雅弘,39617.35795611636
本田望結,100441.52658934265
本田翼,94686.34463714156
本郷奏多,45136.712580112755
杉咲花,78477.65120759644
杉本哲太,32953.546474357296
杉本彩,17516.02040425836
杉浦太陽,32581.759202605477
杉野遥亮,194094.79210173205
杏_(女優),155328.25248680144
村上佳菜子,13151.116502438466
村上信五,30357.285090193116
村上知子,12266.679748505101
村上虹郎,169229.6137992388
東山紀之,53739.5098574969
東野幸治,38931.73893247261
松たか子,69219.10900798856
松下奈緒,59852.216014672704
松下洸平,145637.8159476178
松下由樹,43178.34491357369
松丸亮吾,42230.72561969732
松井愛莉,41512.616079813306
松井玲奈,55064.02473550643
松坂慶子,64246.76946501208
松坂桃李,140914.32992280924
松山ケンイチ,67501.65230565591
松岡修造,30774.115227222603
松岡昌宏,43853.596199110274
松岡茉優,99826.16371481468
松島花,21318.473817944337
松嶋尚美,26363.372863124412
松嶋菜々子,106410.55629655726
松平健,112671.02972155745
松本まりか,113847.2199975083
松本人志,92741.03550683738
松本伊代,36402.80510318606
松本幸四郎,7390.088818256669
松本潤,108839.58960057839
松本穂香,59619.47343147197
松本若菜,324928.45373460837
松村北斗,146820.37045912136
松田るか,25501.738485683472
松田翔太,44125.302087780874
松田聖子,100433.92822044106
松田龍平,49520.205254794244
松重豊,207497.7787735763
松雪泰子,80557.52048947895
松風理咲,7484.99138854636
板垣李光人,245604.92745545218
板垣瑞生,36082.30871156653
板尾創路,28330.290906881277
板谷由夏,55035.561239562114
林修,33814.49749183733
林遣都,92560.26694561387
柄本佑,117582.20469154784
柄本明,61973.60566128591
柄本時生,60188.41761810368
柏木由紀,63650.95419173134
染谷将太,101596.61761759208
染野有来,6363.200231824805
柳ゆり菜,32556.849209860768
柳原可奈子,17823.4556084292
柳楽優弥,77172.25471209595
柳沢慎吾,31036.88912298601
柳葉敏郎,45559.52012654207
柴咲コウ,235681.04447634166
柴田理恵,15150.512456691235
栗山千明,70758.61409345776
桃井かおり,62484.656023069925
桐山漣,60940.10554553874
桐谷健太,41006.821052938
桐谷美玲,62360.41719851614
桑田佳祐,142731.67279950756
桜井ユキ,111151.52215148162
桜井日奈子,44984.193697429044
桜庭ななみ,38803.349192335394
桜田ひより,170962.80744991574
桜田通,33936.528992639825
梅沢富美男,38030.48618855028
森七菜,104059.76944295337
森口瑤子,83161.54475505647
森尾由美,54129.26312011407
森山未來,38037.09169104289
森崎ウィン,127874.02024137504
森川葵,72532.9217096212
森星,30698.359249064953
森泉,47622.70325153073
森田想,5175.561641817936
森田望智,76470.92404664028
森絵梨佳,9514.305027032353
森高千里,83131.41777719921
椎名桔平,33081.12227998534
椿鬼奴,23038.853529301636
榊原郁恵,90486.42223840873
榮倉奈々,86065.96481125201
樋口可南子,20300.50477570072
横山だいすけ,29415.812343428413
横山裕,68050.07302754739
横浜流星,118172.4819646298
横澤夏子,28368.809918408468
横田真悠,71674.13450897201
橋本マナミ,38563.17147905579
橋本愛_(1996年生),79294.16219428797
橋本環奈,243686.66940706174
檀れい,74718.49121996251
櫻井海音,78037.49538346878
櫻井翔,100574.68534599745
武井壮,37151.21166744568
武田梨奈,25846.927576859387
武田玲奈,54663.53122751335
武田鉄矢,49296.34949217172
毎熊克哉,27074.672944328653
比嘉愛未,113056.89404772449
水原希子,53667.989637277366
水川あさみ,54919.0110409616
水谷果穂,27938.57138303921
水谷豊,107509.56152934133
水野真紀,39811.409413791305
水野美紀,62370.157333239535
永作博美,135052.24352625676
永山瑛太,52693.547549467105
永山絢斗,55450.1868030499
永瀬廉,230912.5393515944
永瀬正敏,29862.836228783886
永野芽郁,143511.24602578013
江口のりこ,73723.85949539974
江口洋介,59543.27691568411
池松壮亮,71697.00845240004
池田エライザ,182625.44228879234
池田美優,130774.82177800193
池脇千鶴,26232.632898607597
池間夏海,12065.830965475556
沢口靖子,64526.30582170215
沢村一樹,74924.17136711263
河北麻友子,50947.45857055858
河合優実,29470.39543386793
河合郁人,36808.14146693164
泉澤祐希,42139.40209199781
泉里香,72102.172878208
波瑠,82335.83897379073
津田健次郎,266436.641257759
津田寛治,36827.15077956588
浅利陽介,35278.491411027986
浅川梨奈,49503.18835568799
浅田真央,36108.48708064349
浅田美代子,19892.601957474217
浅田舞,25213.423485049778
浅野ゆう子,39676.18070705474
浅野忠信,101529.8477703346
浜田雅功,131939.55047217562
浜辺美波,160327.4704112512
浜野謙太,24389.584069341818
深川麻衣,36687.07005125376
深津絵里,52829.60453834949
深田恭子,59734.793148555844
清原果耶,200521.2773582286
清水ミチコ,15799.65928651767
清水尋也,27657.910379157765
清野菜名,139284.96645363336
渋谷凪咲,59656.861781326385
渡辺いっけい,34811.356406043895
渡辺えり,24815.33666069872
渡辺大知,58151.99451185688
渡辺満里奈,19586.66778657649
渡辺直美,47836.142324786524
渡辺真起子,15751.751280006016
渡辺謙,122708.34166955149
渡邊圭祐,37434.16505903972
渡部篤郎,39066.310109335194
温水洋一,14780.519783521879
満島ひかり,252639.38895985176
満島真之介,75702.96253333581
溝端淳平,42649.963009745836
滝川クリステル,34105.4209123465
滝沢カレン,76648.35686457473
滝藤賢一,76165.30264502547
澤部佑,40663.534337517456
濱正悟,36193.849178622186
濱田マリ,21910.537530533024
濱田岳,85376.31921269806
濱田龍臣,32839.49803777087
瀧内公美,75312.46870484146
瀧本美織,68347.49530571992
瀬戸康史,149460.82601326582
瀬戸朝香,36454.67568223577
片寄涼太,229687.96329896513
片山友希,49579.2182455098
片岡愛之助_(6代目),25791.580802538145
片平なぎさ,35760.241794700225
片桐はいり,36067.661721403936
片桐仁,22877.984400261594
犬飼貴丈,77690.26771247928
玉城ティナ,74533.39765700226
玉山鉄二,26831.11684712193
玉木宏,76376.17268071625
玉森裕太,99773.65369460384
生瀬勝久,33566.4969275489
生田斗真,86707.94743321824
生田絵梨花,123141.72525027441
生見愛瑠,124366.33320332001
生駒里奈,113752.5175469451
田中みな実,89952.94287564476
田中卓志,116036.68077892975
田中圭,89959.52825303405
田中将大,139571.7745052589
田中律子,37103.69319745932
田中直樹_(お笑い芸人),27632.477944460767
田中美佐子,35119.506331419696
田中裕二,7550.691864116422
田中要次,19389.96372411125
田中道子,136604.32157262295
田中麗奈,27061.06909510461
田村淳,53458.84137988718
田辺桃子,72786.97497039563
田辺誠一,51331.58019256995
田鍋梨々花,5287.8178218028315
町田啓太,185927.99741892557
當真あみ,141678.8184546034
白濱亜嵐,40149.39554678999
白石美帆,27359.250049890645
白石聖,48967.45672629524
白石麻衣,70989.88036386887
百田夏菜子,87169.48869018047
的場浩司,25125.359217496858
皆藤愛子,71761.96537227186
益若つばさ,25567.94550444863
目黒蓮,640203.7347119766
相武紗季,47746.678383841354
相葉雅紀,67161.63564895865
眞島秀和,61122.192976979066
眞栄田郷敦,219768.00730918543
眞鍋かをり,43867.75217571641
真木よう子,72014.72664082429
真矢ミキ,36052.107600684445
真飛聖,90551.09517707935
矢作穂香,49779.95161310791
矢本悠馬,33636.98831879084
矢沢永吉,89179.37701716955
矢田亜希子,76783.49644340036
矢部浩之,34522.90308975222
知念侑李,39418.66702999232
知花くらら,16388.542066693673
石丸幹二,33628.41179880594
石井杏奈_(E-girls),46351.89100968276
石原さとみ,102198.24182346492
石原良純,41094.03316568063
石塚英彦,20989.17038306992
石川恋,43968.370540296215
石橋貴明,58811.97381202999
石橋静河,127624.1204807392
石田ひかり,58476.96266547529
石田ゆり子,90409.44570612421
石田ニコル,19962.19303280784
石野真子,44187.32630469611
磯山さやか,45467.1450936367
磯村勇斗,71767.96588660701
磯野貴理子,29428.259245711055
神宮寺勇太,98500.27218418028
神尾楓珠,129981.04806929277
神木隆之介,100128.85975632789
神田正輝,29803.10739561397
祷キララ,12304.312017617503
福原遥,354310.7364848714
福地桃子,107873.30269880424
福士蒼汰,67027.50069141937
福山雅治,166370.5739305337
福本莉子,80705.52110249149
福澤朗,15225.598148911733
秋元梢,31951.753257191383
秋山竜次,33246.76157201799
秋田汐梨,15700.871650276811
稲垣吾郎,40700.06792436249
稲森いずみ,46789.59014938635
稲葉友,36466.835617197095
窪田正孝,63609.12003016152
竜星涼,178089.60559319198
竹下景子,28599.814238389226
竹中直人,32782.99215199136
竹内涼真,81345.30980810228
竹野内豊,93619.18252028732
笑福亭鶴瓶,62012.34797483592
笛木優子,28132.01135990558
笠松将,42430.01781388668
笹野高史,38146.103143547756
筧利夫,35229.415639371924
筧美和子,55229.845668047026
箭内夢菜,84087.12722560807
篠原涼子,121367.1970917513
米倉れいあ,6084.6754471017575
米倉涼子,64477.01781205514
紗栄子,67718.23753672754
細田佳央太,38850.66218619488
紺野まひる,30580.04112021858
紺野彩夏,54907.53006590144
紺野美沙子,25043.761177306125
結木滉星,152526.2183988049
綾瀬はるか,141483.68076448925
綾野剛,111886.07597024052
織田裕二,45186.60290888302
美村里江,83907.54631254687
羽生結弦,81689.38090125205
羽田美智子,37227.22952590098
羽鳥慎一,52040.678111414265
臼田あさ美,37286.14080236149
舘ひろし,49133.58593066283
船越英一郎,33827.57963630444
芋生悠,20448.516171319825
芦田愛菜,171636.09589859613
芳根京子,79394.24015311197
若月佑美,41182.11367072022
若村麻由美,71972.17078589168
若林正恭,55810.076279759516
茅島みずき,31079.69757765917
草刈正雄,61867.31744154481
草刈民代,14675.58097180391
草彅剛,127641.12184500384
荒川良々,22931.48734068821
荒木飛羽,68293.26497220428
莉子_(モデル),32841.78470819397
菅田将暉,176467.6331759797
菅野美穂,56438.22633947226
菅野莉央,40451.40407666442
菊池桃子,65994.14499958932
菊池風磨,147335.974183965
菜々緒,112631.96275627334
萩原みのり,30180.992845345
萩原利久,59684.79601133945
萬波ユカ,1513.828215209133
萬田久子,24624.876131309986
葵わかな,58575.516621613955
蒔田彩珠,40240.421667921466
蒼井優,79677.26654665083
蓮佛美沙子,50512.7158389173
薬丸裕英,20512.835618867855
薬師丸ひろ子,63647.63752690156
藤ヶ谷太輔,116318.18690399881
藤井流星,38181.82310395947
藤井隆,34091.314069230895
藤原さくら,56667.55469776704
藤原大祐,36880.116064050126
藤原竜也,76875.65127261498
藤原紀香,37178.30377005947
藤岡弘、,95400.10846942282
藤木直人,58275.32659122385
藤本美貴,82025.08565692695
藤森慎吾,54691.83307252294
藤田ニコル,60342.0969296814
藤田弓子,11230.040596675306
藤野涼子,26354.834974710386
蛯原友里,38386.05475420202
西島秀俊,172254.2137800478
西村まさ彦,31245.876358278103
西田尚美,33637.95456535008
西田敏行,61296.98871054217
西畑大吾,77110.36099023765
西野七瀬,78682.90273195793
要潤,21760.804362498628
見上愛,40408.09811574989
観月ありさ,61395.7554028917
角田晃広,30338.8913986578
設楽統,54458.30345574987
谷まりあ,107680.91264876688
谷原章介,77943.53215045718
豊嶋花,46135.875647013396
豊川悦司,52814.638463505755
財前直見,104855.51345633958
貫地谷しほり,40208.43385745974
貴島明日香,152955.02408146564
賀来千香子,55929.553962879
賀来賢人,141538.28995258265
赤楚衛二,310571.426361296
趣里,146534.56076780474
足立梨花,87065.18253358806
辺見えみり,26285.5851257706
近藤春菜,33423.39924601097
速水もこみち,38169.76135040476
道枝駿佑,131856.87690999883
遠藤憲一,41569.856043223095
遠藤章造,26223.855015636484
遼河はるひ,25582.996490342288
郷ひろみ,128453.59249809303
酒井美紀,37825.513427406404
酒井若菜,47503.88515151422
醍醐虎汰朗,72505.82578385151
重岡大毅,52104.129597232946
野村周平,81689.04574045072
野村萬斎,37739.80804989879
野間口徹,28367.288216975376
金子ノブアキ,39133.72065770923
金子大地,81164.92562935142
鈴木ゆうか,23654.602099730706
鈴木京香,50571.39593619489
鈴木亮平_(俳優),125758.50701312545
鈴木仁_(俳優),21980.771881942408
鈴木伸之,139893.75088259066
鈴木保奈美,81868.0643402286
鈴木奈々,25111.315968314677
鈴木梨央,30183.63967056438
鈴木浩介_(俳優),44819.242038497905
鈴木砂羽,46520.86532349795
鈴木福,89009.50525835117
鈴鹿央士,376071.80985253863
錦織圭,50124.92890381292
錦鯉_(お笑いコンビ),186351.66320754105
長井短,28867.891538289256
長嶋一茂,76969.61918589761
長澤まさみ,156782.54968561066
長谷川京子,41226.714505397664
長谷川博己,45680.725903558465
門脇麦,159398.57299185946
間宮祥太朗,78920.63390883266
関口メンディー,64261.44767468065
関根勤,28900.285817197564
関水渚,74962.5362582136
阿佐ヶ谷姉妹,64875.78164952154
阿部サダヲ,51709.907035510674
阿部寛,100573.29702382194
陣内孝則,26913.84387906506
陣内智則,50529.73250874279
霜降り明星,72784.6176726539
青木崇高,36432.268957624896
青柳翔,34661.999099533285
音尾琢真,49768.74782126069
須藤理彩,98266.79101196422
須賀健太,49884.07517980884
風吹ジュン,71266.8771889111
風間俊介,101513.62089177672
飯尾和樹,33867.41795734828
飯豊まりえ,152980.4206435628
香取慎吾,59921.32780173756
香川照之,303546.7006916385
