哀川翔,3.8535404914168224e-05
相葉雅紀,2.2344981776572757e-05
青木崇高,3.9754717045867336e-05
青柳翔,3.361379229556151e-06
明石家さんま,0.00016679690775137546
赤楚衛二,6.127429793742287e-06
秋山竜次,6.888564894151812e-07
浅野忠信,7.354698894025142e-05
浅利陽介,6.906926771506429e-06
厚切りジェイソン,0.0
あばれる君,0.0
阿部サダヲ,3.013025921513096e-06
阿部寛,1.3139096811265004e-05
天野ひろゆき,5.6549057369824505e-05
綾野剛,0.0002837940655669214
荒川良々,0.0
荒木飛羽,0.0
新田真剣佑,0.0009292828151460659
有岡大貴,2.8042802966111543e-05
有田哲平,0.0001089286088481387
有吉弘行,5.661455911885243e-05
飯尾和樹,7.299487942617605e-06
井浦新,2.0618854361865127e-05
生田斗真,0.00013937107610401052
池松壮亮,4.322922449070905e-05
伊沢拓司,0.0
石塚英彦,2.2436451064093662e-05
石橋貴明,0.00010129654286686569
石原良純,1.5222672540545987e-06
石丸幹二,3.5719521077118034e-07
伊集院光,2.9936282509595907e-06
泉澤祐希,0.0
磯村勇斗,1.2862632788319533e-06
板尾創路,1.0888362254452689e-05
板垣瑞生,2.958897135429375e-06
板垣李光人,2.2183680300524857e-08
市川猿之助_(4代目),3.706814832662559e-05
市川染五郎_(8代目),4.132669638061816e-05
市川團十郎_(13代目),1.68104771711038e-05
一ノ瀬颯,0.0
市原隼人,3.819013517324083e-06
市村正親,4.676360725413096e-05
IKKO,0.0
井手上漠,1.768476106942458e-07
伊藤あさひ,0.005527914973229714
伊藤淳史,0.0
伊藤英明,1.356883915151855e-05
稲垣吾郎,2.987578905782714e-05
稲葉友,0.00023114773963231014
犬飼貴丈,5.5313332828063475e-06
井上想良,0.0010391181447588994
井上祐貴,0.0
伊野尾慧,5.795608597261416e-05
井ノ原快彦,6.313430213034935e-05
井之脇海,5.848925989503405e-07
伊原剛志,0.0
伊武雅刀,2.042720473767322e-05
今井翼,2.44282192445121e-06
今田耕司,8.912410939889299e-05
岩田剛典,1.797081377757033e-05
上田晋也,0.0001074716327735848
ウエンツ瑛士,2.1639067937009487e-05
宇梶剛士,9.924885780216716e-05
内野聖陽,1.174237512249522e-05
内村光良,6.71824126550325e-05
ウド鈴木,5.6012371334609185e-05
梅沢富美男,2.5578197898914988e-06
江口洋介,0.00018795443199317948
柄本明,0.00046175442993494044
柄本佑,0.0008672358289185699
柄本時生,0.0005890315985800016
遠藤憲一,4.591810373980248e-06
遠藤章造,1.5756618293381181e-06
及川光博,6.381719681132688e-05
大泉洋,7.203427586866439e-05
大倉孝二,0.0
大倉忠義,1.6755490200673833e-05
大沢たかお,9.5209796974454e-06
太田光,2.0596821230242847e-05
大谷翔平,6.499583157015635e-05
大谷亮平,0.0
大橋和也,2.3025766971489294e-06
大森南朋,6.763593346928681e-06
岡田圭右,2.8592031898356067e-15
岡田准一,0.00022130845383432424
岡田将生,1.2738429464071258e-05
岡村隆史,0.0002855977507590295
岡山天音,1.5034586185487563e-06
奥田瑛二,0.00022927699832556224
奥平大兼,2.0944754178110316e-06
小栗旬,4.594325552398536e-06
小澤征悦,1.5945033827856628e-06
織田裕二,1.2919255389066175e-05
オダギリジョー,5.622179939543752e-06
音尾琢真,5.5310916373523684e-05
尾上松也,0.0
香川照之,3.83373759431466e-05
柿澤勇人,6.378390535841919e-07
賀来賢人,0.0001200981399892958
角田晃広,1.2543780998118456e-06
筧利夫,1.0186208672972341e-05
風間俊介,1.7646889457696247e-05
笠松将,0.0
梶原善,0.0
春日俊彰,3.132159508899873e-05
カズレーザー,2.1035336272686747e-07
加瀬亮,5.8845157754166985e-05
片岡愛之助,0.0
片桐仁,0.0
片寄涼太,0.0002455217744658613
勝地涼,6.711557092009332e-05
勝俣州和,1.659285752741756e-05
勝村政信,7.057509515166105e-06
加藤浩次,1.51444723330366e-06
加藤清史郎,3.0197907355294865e-05
加藤諒,0.0
香取慎吾,4.43759200337448e-05
